nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
NIR,DF,35,1988,15.5,2,0,0,17,13,0,0,23,14,0,0,0,70,36,18,66.7,ENG-Premier League,2023,misc
ENG,MF,18,2005,21.4,3,0,0,15,23,0,6,22,27,0,0,0,96,19,26,42.2,ENG-Premier League,2023,misc
ARG,DF,25,1998,7.2,3,0,0,6,3,0,2,5,8,0,0,1,33,4,5,44.4,ENG-Premier League,2023,misc
ENG,DF,28,1995,10.7,6,0,0,14,3,0,33,6,8,0,0,0,59,13,10,56.5,ENG-Premier League,2023,misc
ENG,FW,25,1997,25.2,2,0,0,13,21,12,35,4,12,1,0,0,81,15,26,36.6,ENG-Premier League,2023,misc
ENG,"MF,FW",24,1999,5.7,2,0,0,10,9,0,14,6,14,0,0,0,37,6,9,40.0,ENG-Premier League,2023,misc
ENG,FW,19,2004,0.8,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0.0,ENG-Premier League,2023,misc
FRA,DF,30,1993,15.3,2,0,0,8,3,2,0,15,11,0,0,0,67,21,5,80.8,ENG-Premier League,2023,misc
DEN,FW,20,2003,24.0,2,0,0,20,30,15,6,1,7,0,1,0,60,25,65,27.8,ENG-Premier League,2023,misc
SCO,"MF,FW",26,1996,21.1,2,0,0,29,21,6,4,14,25,0,1,0,91,36,43,45.6,ENG-Premier League,2023,misc
ESP,DF,26,1996,4.6,3,0,0,4,11,3,29,5,8,0,0,0,21,5,9,35.7,ENG-Premier League,2023,misc
MAR,"MF,DF",26,1996,10.4,6,0,0,24,10,0,7,8,16,0,0,0,60,5,6,45.5,ENG-Premier League,2023,misc
SWE,DF,29,1994,14.8,2,0,0,15,2,3,1,12,10,0,0,0,75,17,24,41.5,ENG-Premier League,2023,misc
FRA,DF,18,2004,3.7,1,0,0,4,2,0,0,4,1,0,0,0,12,6,2,75.0,ENG-Premier League,2023,misc
IRL,"DF,FW",19,2004,0.1,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,,ENG-Premier League,2023,misc
SWE,FW,23,1999,25.1,1,0,0,14,15,17,10,6,0,1,0,0,38,10,39,20.4,ENG-Premier League,2023,misc
ENG,MF,20,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ENG-Premier League,2023,misc
ENG,FW,22,2001,32.1,12,1,1,38,67,8,111,7,34,6,0,0,125,9,17,34.6,ENG-Premier League,2023,misc
ENG,FW,18,2005,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,ENG-Premier League,2023,misc
BRA,MF,25,1997,36.3,9,0,0,50,108,0,32,35,53,0,0,0,237,18,23,43.9,ENG-Premier League,2023,misc
ENG,FW,31,1992,11.0,3,0,0,16,17,4,3,2,3,0,0,0,17,9,16,36.0,ENG-Premier League,2023,misc
ENG,DF,31,1992,30.3,4,0,0,32,11,4,11,37,33,0,1,0,124,101,47,68.2,ENG-Premier League,2023,misc
ENG,"MF,FW",20,2002,11.4,3,0,0,21,19,1,19,8,18,0,0,0,60,19,12,61.3,ENG-Premier League,2023,misc
SWE,DF,28,1994,10.1,2,0,0,10,7,0,17,9,14,0,0,0,44,13,15,46.4,ENG-Premier League,2023,misc
SUI,DF,31,1991,33.9,5,0,0,38,26,0,8,36,24,2,0,0,174,69,70,49.6,ENG-Premier League,2023,misc
ENG,"FW,MF",25,1997,8.9,2,0,0,5,21,2,12,5,1,0,0,0,43,4,8,33.3,ENG-Premier League,2023,misc
ENG,"FW,DF",28,1995,13.2,1,0,0,7,15,1,77,6,10,0,0,0,66,4,10,28.6,ENG-Premier League,2023,misc
ENG,DF,29,1993,12.0,4,0,0,17,2,1,1,5,9,0,0,0,53,47,24,66.2,ENG-Premier League,2023,misc
ENG,MF,20,2002,0.1,1,0,0,2,0,0,0,0,1,0,0,0,2,0,2,0.0,ENG-Premier League,2023,misc
ENG,MF,23,1999,4.7,0,0,0,3,3,1,6,1,7,0,0,0,26,1,1,50.0,ENG-Premier League,2023,misc
BRA,"MF,FW",26,1996,14.2,6,0,0,28,23,0,2,19,27,0,0,0,85,18,31,36.7,ENG-Premier League,2023,misc
ENG,DF,32,1990,24.8,5,0,0,27,21,3,212,24,27,0,0,0,162,31,17,64.6,ENG-Premier League,2023,misc
ENG,DF,18,2004,8.7,2,0,0,5,5,0,23,12,18,0,0,0,56,10,11,47.6,ENG-Premier League,2023,misc
ENG,MF,17,2006,13.4,1,0,0,5,6,2,11,8,21,0,0,0,78,11,12,47.8,ENG-Premier League,2023,misc
GER,GK,30,1993,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ENG-Premier League,2023,misc
SVK,GK,34,1989,22.1,1,0,0,2,5,0,0,0,0,0,2,0,29,4,0,100.0,ENG-Premier League,2023,misc
SCO,"FW,MF",33,1989,1.4,1,0,0,2,1,0,7,1,3,0,0,0,5,0,3,0.0,ENG-Premier League,2023,misc
ENG,DF,27,1995,0.9,1,0,0,0,2,0,0,0,0,0,0,0,5,0,3,0.0,ENG-Premier League,2023,misc
ENG,FW,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ENG-Premier League,2023,misc
PAR,FW,29,1994,21.5,2,0,0,16,22,10,24,10,24,0,0,0,97,6,7,46.2,ENG-Premier League,2023,misc
ENG,GK,31,1992,14.9,1,0,0,0,3,0,0,0,0,0,0,0,13,3,1,75.0,ENG-Premier League,2023,misc
WAL,DF,31,1991,0.2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,100.0,ENG-Premier League,2023,misc
ITA,MF,23,2000,4.9,2,0,0,9,6,0,11,2,7,0,0,0,20,1,0,100.0,ENG-Premier League,2023,misc
ENG,MF,25,1997,30.5,7,0,0,24,34,2,25,17,30,0,0,0,120,18,22,45.0,ENG-Premier League,2023,misc
NED,DF,23,2000,15.3,2,0,0,9,2,1,0,9,13,0,1,1,70,34,17,66.7,ENG-Premier League,2023,misc
ENG,DF,20,2002,14.6,1,0,0,3,28,1,26,25,13,0,0,0,85,12,8,60.0,ENG-Premier League,2023,misc
IRL,DF,21,2002,8.7,2,0,0,6,3,0,0,13,3,0,0,1,21,7,10,41.2,ENG-Premier League,2023,misc
BRA,MF,19,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ENG-Premier League,2023,misc
SWE,"FW,MF",21,2002,27.0,1,0,0,9,26,19,58,8,19,0,0,0,96,17,37,31.5,ENG-Premier League,2023,misc
CRC,FW,20,2003,0.1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,ENG-Premier League,2023,misc
WAL,"FW,MF",22,2001,2.6,0,0,0,1,7,1,2,0,1,0,0,0,11,1,2,33.3,ENG-Premier League,2023,misc
ENG,"FW,MF",22,2000,20.6,0,0,0,14,30,9,74,7,8,1,0,0,98,2,7,22.2,ENG-Premier League,2023,misc
SEN,MF,33,1989,2.4,2,0,0,6,2,0,0,2,5,0,0,0,14,10,10,50.0,ENG-Premier League,2023,misc
NZL,FW,31,1991,20.1,0,0,0,22,13,7,2,1,4,0,1,0,46,72,97,42.6,ENG-Premier League,2023,misc
BRA,MF,22,2001,19.9,4,0,0,13,9,2,26,35,18,0,1,0,118,14,10,58.3,ENG-Premier League,2023,misc
BEL,FW,28,1995,6.7,1,0,0,14,8,5,13,2,4,0,0,0,16,11,17,39.3,ENG-Premier League,2023,misc
BRA,DF,34,1989,4.2,4,0,0,10,2,0,0,4,9,0,0,0,20,14,6,70.0,ENG-Premier League,2023,misc
USA,"FW,MF",20,2002,2.6,0,0,0,3,2,0,8,2,3,0,0,0,14,7,9,43.8,ENG-Premier League,2023,misc
ARG,DF,26,1997,8.9,5,0,0,6,1,2,16,9,19,0,1,0,42,12,8,60.0,ENG-Premier League,2023,misc
ENG,DF,27,1995,16.2,3,0,0,17,2,0,47,14,14,0,0,0,57,25,15,62.5,ENG-Premier League,2023,misc
CIV,MF,25,1997,11.5,6,0,0,22,9,2,2,16,23,0,0,0,70,8,16,33.3,ENG-Premier League,2023,misc
ENG,DF,26,1997,4.9,0,1,0,3,2,0,0,3,5,0,0,0,18,12,10,54.5,ENG-Premier League,2023,misc
USA,GK,29,1994,17.0,2,0,0,0,3,0,0,0,0,0,0,0,11,4,0,100.0,ENG-Premier League,2023,misc
BEL,GK,31,1992,16.0,1,0,0,0,3,0,0,0,0,0,0,0,4,3,0,100.0,ENG-Premier League,2023,misc
ENG,"MF,FW",23,2000,35.1,9,0,0,37,57,6,182,17,24,0,0,0,179,60,68,46.9,ENG-Premier League,2023,misc
SEN,DF,27,1996,16.2,5,1,1,11,4,0,11,14,25,0,0,0,98,15,5,75.0,ENG-Premier League,2023,misc
BRA,DF,21,2002,31.0,5,0,0,38,7,0,4,37,31,0,0,1,146,38,40,48.7,ENG-Premier League,2023,misc
WAL,DF,22,2001,18.2,4,0,0,23,30,4,68,22,40,0,0,0,107,31,20,60.8,ENG-Premier League,2023,misc
ARG,"MF,FW",25,1998,16.6,4,0,0,26,16,2,6,18,34,0,0,0,108,21,19,52.5,ENG-Premier League,2023,misc
POR,DF,23,2000,5.1,2,0,0,8,2,0,16,1,7,0,0,0,33,3,2,60.0,ENG-Premier League,2023,misc
GRE,GK,29,1994,5.0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,,ENG-Premier League,2023,misc
NGA,DF,26,1996,18.8,3,0,0,18,25,2,28,18,31,0,1,0,97,17,12,58.6,ENG-Premier League,2023,misc
BEL,MF,25,1998,17.4,6,0,0,23,21,0,2,26,13,0,0,0,74,9,3,75.0,ENG-Premier League,2023,misc
POR,"MF,FW",18,2005,0.2,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,66.7,ENG-Premier League,2023,misc
ENG,MF,25,1997,22.1,6,0,0,54,57,2,6,21,40,0,0,0,110,41,36,53.2,ENG-Premier League,2023,misc
SCO,DF,26,1996,4.6,0,0,0,3,2,0,0,5,0,0,0,0,25,20,3,87.0,ENG-Premier League,2023,misc
CIV,"DF,MF",30,1992,9.3,2,0,0,8,9,0,22,9,14,0,0,0,50,30,20,60.0,ENG-Premier League,2023,misc
NGA,FW,25,1997,11.6,2,0,0,9,16,13,1,1,7,0,0,0,33,21,48,30.4,ENG-Premier League,2023,misc
CIV,DF,32,1991,16.0,3,1,1,20,2,1,1,25,29,0,0,0,86,57,26,68.7,ENG-Premier League,2023,misc
ENG,"MF,DF",19,2003,10.4,1,0,0,11,9,0,8,14,13,0,0,0,45,11,14,44.0,ENG-Premier League,2023,misc
BIH,DF,24,1999,29.4,11,1,1,34,13,2,6,34,36,0,0,0,106,52,36,59.1,ENG-Premier League,2023,misc
TUN,MF,22,2001,4.7,2,0,0,7,6,2,0,5,6,0,0,1,35,7,18,28.0,ENG-Premier League,2023,misc
ENG,FW,19,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,ENG-Premier League,2023,misc
USA,DF,24,1998,28.6,4,0,0,23,13,3,5,35,30,0,1,0,89,61,50,55.0,ENG-Premier League,2023,misc
CHI,"FW,MF",24,1999,12.3,3,0,0,11,19,11,9,3,4,1,0,0,39,7,23,23.3,ENG-Premier League,2023,misc
ENG,"DF,MF",28,1994,15.2,3,0,0,8,9,1,47,8,9,0,0,1,80,6,22,21.4,ENG-Premier League,2023,misc
CIV,"FW,MF",20,2002,4.3,0,0,0,10,4,1,3,1,2,0,0,0,22,2,18,10.0,ENG-Premier League,2023,misc
ENG,"FW,MF",22,2001,20.4,1,0,0,14,20,13,5,1,13,0,0,0,62,7,42,14.3,ENG-Premier League,2023,misc
ENG,"DF,MF",35,1988,3.6,1,0,0,3,3,2,4,5,2,0,0,0,16,7,8,46.7,ENG-Premier League,2023,misc
ENG,FW,19,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ENG-Premier League,2023,misc
GRE,DF,30,1993,10.8,4,0,0,19,14,1,18,10,10,1,0,0,44,13,13,50.0,ENG-Premier League,2023,misc
NED,MF,26,1997,32.3,9,0,0,50,17,6,115,29,21,0,1,0,162,6,16,27.3,ENG-Premier League,2023,misc
CRO,GK,27,1996,8.6,1,0,0,0,2,0,0,0,0,0,0,0,6,7,0,100.0,ENG-Premier League,2023,misc
ENG,DF,29,1993,32.1,10,0,0,19,16,1,12,33,28,0,0,2,135,69,45,60.5,ENG-Premier League,2023,misc
ENG,"MF,FW",20,2002,20.2,2,0,0,15,29,1,36,11,21,0,0,0,96,10,31,24.4,ENG-Premier League,2023,misc
ENG,DF,23,2000,31.0,9,0,0,38,22,4,40,32,36,0,0,1,139,50,29,63.3,ENG-Premier League,2023,misc
IRL,DF,30,1992,5.4,2,0,0,6,1,0,0,13,4,0,1,0,21,14,8,63.6,ENG-Premier League,2023,misc
SCO,"MF,DF",31,1991,1.0,1,0,0,2,2,0,0,0,0,0,0,0,5,2,7,22.2,ENG-Premier League,2023,misc
ENG,DF,22,2001,10.2,3,0,0,10,13,0,13,10,9,0,0,0,39,10,15,40.0,ENG-Premier League,2023,misc
ENG,DF,26,1996,7.9,3,1,0,8,4,0,7,11,7,0,1,0,30,9,7,56.3,ENG-Premier League,2023,misc
ENG,"DF,MF",26,1997,5.6,1,0,0,7,3,1,8,5,10,0,0,0,7,5,11,31.3,ENG-Premier League,2023,misc
ENG,MF,19,2004,10.5,2,0,0,10,12,0,7,16,14,0,0,1,52,9,15,37.5,ENG-Premier League,2023,misc
SCO,FW,27,1996,14.2,7,2,2,19,27,4,5,5,7,1,0,0,41,110,113,49.3,ENG-Premier League,2023,misc
NIR,MF,32,1991,16.0,8,0,0,15,9,0,52,21,26,0,1,0,98,14,16,46.7,ENG-Premier League,2023,misc
ENG,"FW,MF",23,2000,3.8,0,1,0,5,5,1,3,1,1,0,0,0,9,4,19,17.4,ENG-Premier League,2023,misc
WAL,DF,24,1999,1.2,1,0,0,3,1,1,2,1,1,0,0,0,4,1,1,50.0,ENG-Premier League,2023,misc
SCO,FW,17,2006,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ENG-Premier League,2023,misc
IRL,DF,17,2005,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,ENG-Premier League,2023,misc
ENG,MF,18,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ENG-Premier League,2023,misc
ENG,MF,25,1998,2.5,2,0,0,7,2,0,4,3,5,0,1,0,21,3,3,50.0,ENG-Premier League,2023,misc
BRA,MF,24,1999,29.6,3,0,0,48,14,2,10,32,76,0,1,0,153,64,38,62.7,ENG-Premier League,2023,misc
ENG,GK,32,1991,29.4,2,0,0,1,12,0,0,0,3,0,0,1,31,1,1,50.0,ENG-Premier League,2023,misc
DEN,FW,19,2003,8.7,4,0,0,15,12,6,2,2,2,0,0,0,12,24,70,25.5,ENG-Premier League,2023,misc
ALG,DF,22,2001,5.9,1,0,0,5,5,1,6,7,9,0,0,0,34,1,4,20.0,ENG-Premier League,2023,misc
ARG,FW,19,2003,0.6,1,0,0,0,1,3,0,0,0,0,0,0,0,1,2,33.3,ENG-Premier League,2023,misc
WAL,DF,30,1993,12.1,2,0,0,8,19,0,10,10,17,1,0,0,53,29,21,58.0,ENG-Premier League,2023,misc
WAL,FW,22,2001,23.2,3,0,0,17,29,12,68,10,15,0,0,0,75,5,16,23.8,ENG-Premier League,2023,misc
ESP,"FW,MF",22,2001,2.3,0,0,0,2,3,1,11,3,0,0,0,0,16,0,3,0.0,ENG-Premier League,2023,misc
ARG,DF,25,1998,31.0,7,1,0,31,24,1,3,44,40,0,2,1,189,87,39,69.0,ENG-Premier League,2023,misc
ENG,FW,19,2004,0.2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0.0,ENG-Premier League,2023,misc
COL,DF,27,1996,0.9,1,0,0,2,1,0,0,1,0,0,0,0,4,3,1,75.0,ENG-Premier League,2023,misc
SWE,"FW,MF",23,2000,30.7,7,0,0,54,29,10,89,18,33,0,1,0,133,7,15,31.8,ENG-Premier League,2023,misc
ITA,DF,20,2002,26.6,7,1,1,51,36,3,22,37,33,0,0,0,169,22,26,45.8,ENG-Premier League,2023,misc
BRA,DF,24,1999,12.9,4,0,0,14,38,0,14,20,24,0,0,0,82,15,21,41.7,ENG-Premier League,2023,misc
ENG,DF,29,1994,2.2,0,0,0,0,1,2,0,2,1,0,0,0,7,3,5,37.5,ENG-Premier League,2023,misc
ARG,MF,27,1996,5.6,2,0,0,12,26,1,13,5,13,0,1,0,46,1,5,16.7,ENG-Premier League,2023,misc
ITA,GK,26,1996,38.0,2,0,0,0,8,0,0,1,0,0,0,0,61,21,1,95.5,ENG-Premier League,2023,misc
CRO,FW,34,1989,1.1,2,0,0,2,1,0,13,2,2,0,0,0,3,5,0,100.0,ENG-Premier League,2023,misc
ENG,MF,26,1996,23.7,5,0,0,21,74,2,133,13,19,0,0,0,60,3,6,33.3,ENG-Premier League,2023,misc
NIR,FW,18,2005,0.0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,1,50.0,ENG-Premier League,2023,misc
ISR,FW,24,1999,2.2,1,0,0,2,1,1,5,3,3,0,0,0,11,0,1,0.0,ENG-Premier League,2023,misc
NED,DF,22,2001,26.0,5,0,0,13,17,1,3,18,35,0,1,0,144,38,41,48.1,ENG-Premier League,2023,misc
ENG,MF,15,2007,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,ENG-Premier League,2023,misc
ENG,"MF,DF",22,2000,7.9,3,0,0,8,12,0,1,3,12,0,0,0,36,3,10,23.1,ENG-Premier League,2023,misc
SEN,MF,20,2002,23.0,9,0,0,32,17,0,25,31,24,0,0,0,144,24,27,47.1,ENG-Premier League,2023,misc
ESP,DF,23,1999,34.3,3,0,0,37,27,1,198,34,63,0,1,0,199,15,14,51.7,ENG-Premier League,2023,misc
DEN,MF,27,1995,14.6,4,0,0,20,17,0,14,19,18,0,0,1,121,8,13,38.1,ENG-Premier League,2023,misc
ROU,DF,21,2002,4.8,1,0,0,6,4,1,0,8,3,0,0,0,21,9,6,60.0,ENG-Premier League,2023,misc
BRA,FW,26,1997,16.6,3,0,0,20,30,12,14,8,11,0,0,0,42,25,57,30.5,ENG-Premier League,2023,misc
URU,MF,26,1997,11.2,7,0,0,20,17,0,9,17,15,0,0,0,54,14,22,38.9,ENG-Premier League,2023,misc
KOR,FW,31,1992,32.6,1,0,0,12,39,20,36,8,13,1,1,1,80,5,16,23.8,ENG-Premier League,2023,misc
GER,FW,27,1996,9.0,1,0,0,3,5,12,28,3,4,0,0,0,27,1,2,33.3,ENG-Premier League,2023,misc
MLI,MF,26,1996,23.0,10,2,1,35,31,0,1,37,52,0,0,0,128,14,15,48.3,ENG-Premier League,2023,misc
ENG,"DF,FW",33,1989,4.8,1,0,0,2,3,1,11,3,2,0,0,0,18,6,3,66.7,ENG-Premier League,2023,misc
FRA,GK,30,1993,30.0,1,0,0,2,3,0,0,1,1,0,2,1,15,10,1,90.9,ENG-Premier League,2023,misc
ITA,DF,35,1988,7.1,1,0,0,1,3,0,0,3,5,0,0,0,10,12,7,63.2,ENG-Premier League,2023,misc
ENG,"DF,FW",23,2000,6.0,1,0,0,3,7,1,31,5,7,0,0,0,49,7,12,36.8,ENG-Premier League,2023,misc
ENG,FW,31,1992,4.5,1,0,0,4,6,1,1,3,2,1,0,0,12,3,9,25.0,ENG-Premier League,2023,misc
ENG,FW,18,2004,0.9,0,0,0,1,1,0,0,0,0,0,0,0,4,4,5,44.4,ENG-Premier League,2023,misc
MEX,MF,25,1997,26.4,11,0,0,33,15,1,4,42,39,0,1,0,164,30,34,46.9,ENG-Premier League,2023,misc
ITA,DF,28,1994,34.9,10,0,0,32,33,1,49,43,68,2,1,1,142,25,23,52.1,ENG-Premier League,2023,misc
ENG,FW,18,2004,0.4,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,,ENG-Premier League,2023,misc
ENG,MF,28,1994,33.3,4,0,0,24,20,0,189,38,29,0,0,0,145,26,33,44.1,ENG-Premier League,2023,misc
ENG,FW,26,1996,33.5,2,0,0,28,42,20,75,19,28,0,0,0,118,33,70,32.0,ENG-Premier League,2023,misc
ENG,DF,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,ENG-Premier League,2023,misc
ENG,MF,27,1995,3.4,3,1,1,14,5,0,1,4,6,0,1,0,23,7,1,87.5,ENG-Premier League,2023,misc
GRE,DF,25,1997,16.7,2,0,0,15,10,0,1,23,16,0,0,2,70,44,23,65.7,ENG-Premier League,2023,misc
FRA,DF,28,1994,31.5,3,0,0,24,6,0,0,29,17,0,1,0,95,58,43,57.4,ENG-Premier League,2023,misc
BRA,"FW,MF",25,1997,29.1,10,0,0,47,66,5,35,21,48,0,0,0,194,59,59,50.0,ENG-Premier League,2023,misc
CIV,"MF,FW",26,1996,1.2,0,0,0,2,2,3,1,2,2,0,0,0,8,0,5,0.0,ENG-Premier League,2023,misc
JAM,FW,33,1990,18.8,6,0,0,25,28,9,27,4,8,0,0,0,55,33,53,38.4,ENG-Premier League,2023,misc
GHA,"FW,MF",22,2000,27.6,6,0,0,39,75,16,94,11,47,1,1,0,212,15,29,34.1,ENG-Premier League,2023,misc
MAR,DF,27,1996,20.6,3,1,1,10,6,0,5,17,14,0,1,0,102,48,32,60.0,ENG-Premier League,2023,misc
ESP,"MF,FW",27,1996,4.7,0,0,0,3,5,1,8,6,6,0,0,0,26,3,6,33.3,ENG-Premier League,2023,misc
ALG,"FW,MF",27,1995,6.9,1,0,0,5,6,1,17,5,4,0,0,0,43,1,5,16.7,ENG-Premier League,2023,misc
GER,"DF,MF",26,1996,0.2,2,0,0,2,0,0,0,0,1,0,0,0,0,1,2,33.3,ENG-Premier League,2023,misc
CZE,MF,28,1995,31.9,7,0,0,41,24,10,6,37,35,0,1,0,151,108,78,58.1,ENG-Premier League,2023,misc
CZE,DF,30,1992,34.8,7,1,1,32,26,1,106,43,41,0,1,0,154,40,37,51.9,ENG-Premier League,2023,misc
POL,GK,38,1985,8.0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,100.0,ENG-Premier League,2023,misc
MLI,MF,21,2001,9.1,4,0,0,23,4,1,6,5,23,0,0,0,62,6,16,27.3,ENG-Premier League,2023,misc
ENG,DF,33,1990,24.5,7,0,0,20,15,4,1,16,20,0,0,0,100,63,32,66.3,ENG-Premier League,2023,misc
ENG,GK,30,1993,4.3,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,100.0,ENG-Premier League,2023,misc
PAR,"MF,DF",18,2005,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,ENG-Premier League,2023,misc
POR,FW,21,2002,2.9,2,0,0,8,4,5,0,2,4,0,1,0,15,2,5,28.6,ENG-Premier League,2023,misc
ESP,"DF,MF",20,2002,8.2,1,0,0,7,6,1,29,6,14,0,0,1,37,9,12,42.9,ENG-Premier League,2023,misc
KOR,"FW,MF",27,1996,23.5,6,0,0,31,32,15,11,10,10,1,1,0,75,7,44,13.7,ENG-Premier League,2023,misc
FRA,"MF,FW",25,1998,10.6,0,1,0,10,24,2,30,8,10,0,0,0,41,8,26,23.5,ENG-Premier League,2023,misc
ESP,MF,29,1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ENG-Premier League,2023,misc
POR,GK,30,1993,33.7,1,0,0,0,9,0,0,0,0,0,0,0,29,10,0,100.0,ENG-Premier League,2023,misc
BRA,MF,22,2001,29.4,11,0,0,66,38,1,25,18,74,0,2,0,183,18,25,41.9,ENG-Premier League,2023,misc
ENG,FW,17,2006,1.9,0,0,0,2,2,2,0,0,1,0,0,0,5,2,6,25.0,ENG-Premier League,2023,misc
GAB,MF,29,1993,33.0,12,1,1,43,24,8,15,41,58,0,0,0,199,35,41,46.1,ENG-Premier League,2023,misc
BRA,"FW,MF",24,1999,27.1,9,0,0,31,50,4,24,13,16,1,0,0,114,16,47,25.4,ENG-Premier League,2023,misc
POR,MF,24,1998,2.0,2,1,1,1,7,3,3,6,1,0,0,0,10,2,1,66.7,ENG-Premier League,2023,misc
IRL,"DF,MF",31,1992,12.8,2,0,0,13,11,5,13,7,18,0,0,0,65,38,33,53.5,ENG-Premier League,2023,misc
ENG,DF,26,1997,38.0,7,0,0,38,18,2,6,39,21,0,1,0,177,86,36,70.5,ENG-Premier League,2023,misc
IRL,FW,18,2005,2.1,1,0,0,5,3,0,0,1,2,0,0,0,8,3,9,25.0,ENG-Premier League,2023,misc
POR,"DF,MF",29,1993,34.3,10,1,0,48,30,1,80,36,48,0,2,0,188,22,27,44.9,ENG-Premier League,2023,misc
ESP,"MF,FW",31,1992,19.4,5,0,0,21,25,9,131,10,13,0,0,0,90,7,21,25.0,ENG-Premier League,2023,misc
POR,"FW,MF",23,2000,16.8,4,0,0,15,21,2,115,5,3,1,0,0,79,4,18,18.2,ENG-Premier League,2023,misc
ALG,"DF,MF",22,2001,25.9,7,0,0,25,53,8,41,15,44,1,1,0,136,21,25,45.7,ENG-Premier League,2023,misc
URU,DF,24,1998,9.1,1,0,0,10,5,0,2,6,7,0,0,0,30,15,26,36.6,ENG-Premier League,2023,misc
AUT,FW,26,1997,1.8,0,0,0,6,4,2,1,1,2,0,0,0,4,8,4,66.7,ENG-Premier League,2023,misc
ZIM,"MF,FW",19,2003,1.6,1,0,0,4,2,1,4,1,3,0,0,0,3,1,3,25.0,ENG-Premier League,2023,misc
ENG,MF,21,2001,13.6,2,0,0,11,4,0,28,12,13,0,0,0,93,0,4,0.0,ENG-Premier League,2023,misc
POR,DF,24,1999,30.8,7,0,0,38,13,2,13,26,25,0,0,0,136,56,30,65.1,ENG-Premier League,2023,misc
