league,season,team,player,nation,pos,age,born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type
GER-Bundesliga,2023,Köln,Luca Waldschmidt,GER,"MF,FW",27.0,1996.0,12.7,3,42,15,35.7,3.3,1.18,0.07,0.2,22.3,2,0,1,2.9,2.1,0.05,0.1,0.9,shooting
GER-Bundesliga,2023,Köln,Mark Uth,GER,"MF,FW",31.0,1991.0,4.1,0,12,5,41.7,2.9,1.21,0.0,0.0,14.9,1,0,0,2.0,2.0,0.17,-2.0,-2.0,shooting
GER-Bundesliga,2023,Köln,Marvin Schwäbe,GER,GK,28.0,1995.0,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2023,Köln,Mathias Olesen,LUX,"MF,FW",22.0,2001.0,1.2,0,1,0,0.0,0.8,0.0,0.0,,30.1,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
GER-Bundesliga,2023,Köln,Max Finkgräfe,GER,"DF,FW",19.0,2004.0,19.5,1,12,4,33.3,0.62,0.21,0.08,0.25,21.8,2,0,0,1.0,1.0,0.09,0.0,0.0,shooting
GER-Bundesliga,2023,Köln,Rasmus Carstensen,DEN,"DF,FW",22.0,2000.0,18.4,0,10,4,40.0,0.54,0.22,0.0,0.0,15.1,0,0,0,0.9,0.9,0.09,-0.9,-0.9,shooting
GER-Bundesliga,2023,Köln,Sargis Adamyan,ARM,"FW,MF",30.0,1993.0,8.9,1,31,13,41.9,3.48,1.46,0.03,0.08,12.4,0,0,0,4.1,4.1,0.13,-3.1,-3.1,shooting
GER-Bundesliga,2023,Köln,Steffen Tigges,GER,FW,25.0,1998.0,8.1,3,22,9,40.9,2.72,1.11,0.14,0.33,13.0,0,0,0,2.6,2.6,0.16,0.4,0.4,shooting
GER-Bundesliga,2023,Köln,Timo Hübers,GER,DF,27.0,1996.0,30.9,0,22,5,22.7,0.71,0.16,0.0,0.0,12.6,0,0,0,1.8,1.8,0.08,-1.8,-1.8,shooting
GER-Bundesliga,2023,Leverkusen,Adam Hložek,CZE,"MF,FW",21.0,2002.0,5.1,2,18,6,33.3,3.53,1.18,0.11,0.33,14.6,0,0,0,3.1,3.1,0.17,-1.1,-1.1,shooting
GER-Bundesliga,2023,Leverkusen,Amine Adli,MAR,"MF,FW",23.0,2000.0,10.0,4,27,15,55.6,2.71,1.5,0.15,0.27,13.7,0,0,0,3.3,3.3,0.12,0.7,0.7,shooting
GER-Bundesliga,2023,Leverkusen,Arthur,BRA,DF,20.0,2003.0,2.0,0,2,1,50.0,0.98,0.49,0.0,0.0,21.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
GER-Bundesliga,2023,Leverkusen,Borja Iglesias,ESP,FW,30.0,1993.0,2.8,0,8,3,37.5,2.81,1.05,0.0,0.0,15.2,0,0,0,1.4,1.4,0.17,-1.4,-1.4,shooting
GER-Bundesliga,2023,Leverkusen,Edmond Tapsoba,BFA,DF,24.0,1999.0,23.2,0,12,1,8.3,0.52,0.04,0.0,0.0,16.3,0,0,0,1.0,1.0,0.08,-1.0,-1.0,shooting
GER-Bundesliga,2023,Leverkusen,Exequiel Palacios,ARG,MF,24.0,1998.0,20.3,4,19,4,21.1,0.93,0.2,0.11,0.5,23.2,0,2,2,3.3,1.8,0.09,0.7,0.2,shooting
GER-Bundesliga,2023,Leverkusen,Florian Wirtz,GER,MF,20.0,2003.0,26.4,11,70,33,47.1,2.66,1.25,0.14,0.3,18.1,1,1,1,8.9,8.2,0.12,2.1,1.8,shooting
GER-Bundesliga,2023,Leverkusen,Granit Xhaka,SUI,MF,30.0,1992.0,31.3,3,45,14,31.1,1.44,0.45,0.07,0.21,25.5,0,0,0,1.8,1.8,0.04,1.2,1.2,shooting
GER-Bundesliga,2023,Leverkusen,Gustavo Puerta,COL,"DF,MF",20.0,2003.0,0.5,0,2,0,0.0,3.91,0.0,0.0,,24.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
GER-Bundesliga,2023,Leverkusen,Jeremie Frimpong,NED,DF,22.0,2000.0,25.0,9,55,21,38.2,2.2,0.84,0.16,0.43,13.9,0,0,0,8.2,8.2,0.15,0.8,0.8,shooting
GER-Bundesliga,2023,Leverkusen,Jonas Hofmann,GER,MF,31.0,1992.0,24.5,5,60,25,41.7,2.45,1.02,0.08,0.2,18.5,0,0,0,5.9,5.9,0.1,-0.9,-0.9,shooting
GER-Bundesliga,2023,Leverkusen,Jonathan Tah,GER,DF,27.0,1996.0,29.2,4,26,10,38.5,0.89,0.34,0.15,0.4,13.1,0,0,0,2.1,2.1,0.08,1.9,1.9,shooting
GER-Bundesliga,2023,Leverkusen,Josip Stanišić,CRO,DF,23.0,2000.0,14.0,3,10,5,50.0,0.71,0.36,0.3,0.6,16.4,0,0,0,0.8,0.8,0.08,2.2,2.2,shooting
GER-Bundesliga,2023,Leverkusen,Lukáš Hrádecký,FIN,GK,33.0,1989.0,33.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2023,Leverkusen,Matej Kovar,CZE,GK,23.0,2000.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2023,Leverkusen,Nadiem Amiri,GER,MF,26.0,1996.0,1.0,0,3,2,66.7,3.14,2.09,0.0,0.0,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
GER-Bundesliga,2023,Leverkusen,Nathan Tella,NGA,"DF,MF",24.0,1999.0,9.1,5,21,11,52.4,2.31,1.21,0.24,0.45,15.1,0,0,0,3.5,3.5,0.17,1.5,1.5,shooting
GER-Bundesliga,2023,Leverkusen,Noah Mbamba,BEL,MF,18.0,2005.0,0.2,0,1,0,0.0,5.63,0.0,0.0,,26.7,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
GER-Bundesliga,2023,Leverkusen,Odilon Kossounou,CIV,DF,22.0,2001.0,20.1,1,5,1,20.0,0.25,0.05,0.2,1.0,15.1,0,0,0,0.6,0.6,0.12,0.4,0.4,shooting
GER-Bundesliga,2023,Leverkusen,Patrik Schick,CZE,FW,27.0,1996.0,11.8,7,39,12,30.8,3.3,1.02,0.15,0.5,12.7,0,1,1,6.0,5.3,0.13,1.0,0.7,shooting
GER-Bundesliga,2023,Leverkusen,Piero Hincapié,ECU,DF,21.0,2002.0,16.5,1,18,6,33.3,1.09,0.36,0.06,0.17,14.2,0,0,0,1.9,1.9,0.11,-0.9,-0.9,shooting
GER-Bundesliga,2023,Leverkusen,Robert Andrich,GER,"MF,DF",28.0,1994.0,18.8,4,23,9,39.1,1.22,0.48,0.17,0.44,20.0,2,0,0,1.7,1.7,0.07,2.3,2.3,shooting
GER-Bundesliga,2023,Leverkusen,Victor Boniface,NGA,FW,22.0,2000.0,17.2,14,76,30,39.5,4.42,1.75,0.13,0.33,16.0,0,4,4,15.4,12.3,0.16,-1.4,-2.3,shooting
GER-Bundesliga,2023,Leverkusen,Álex Grimaldo,ESP,DF,27.0,1995.0,30.9,10,71,23,32.4,2.3,0.74,0.14,0.43,21.7,18,0,0,5.7,5.7,0.08,4.3,4.3,shooting
GER-Bundesliga,2023,Mainz 05,Andreas Hanche-Olsen,NOR,DF,26.0,1997.0,11.0,1,4,1,25.0,0.36,0.09,0.25,1.0,6.6,0,0,0,0.7,0.7,0.17,0.3,0.3,shooting
GER-Bundesliga,2023,Mainz 05,Anthony Caci,FRA,DF,26.0,1997.0,27.6,2,31,5,16.1,1.12,0.18,0.06,0.4,18.2,0,0,0,1.5,1.5,0.05,0.5,0.5,shooting
GER-Bundesliga,2023,Mainz 05,Anton Stach,GER,MF,24.0,1998.0,1.9,0,2,1,50.0,1.06,0.53,0.0,0.0,12.8,0,0,0,0.2,0.2,0.09,-0.2,-0.2,shooting
GER-Bundesliga,2023,Mainz 05,Anwar El Ghazi,NED,"MF,DF",28.0,1995.0,0.6,0,2,0,0.0,3.33,0.0,0.0,,21.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,shooting
GER-Bundesliga,2023,Mainz 05,Aymen Barkok,MAR,"MF,FW",25.0,1998.0,3.6,1,11,6,54.5,3.08,1.68,0.09,0.17,17.2,0,0,1,1.7,0.9,0.08,-0.7,0.1,shooting
GER-Bundesliga,2023,Mainz 05,Brajan Gruda,GER,"MF,FW",19.0,2004.0,18.2,4,30,12,40.0,1.65,0.66,0.13,0.33,18.2,2,0,0,3.5,3.5,0.12,0.5,0.5,shooting
GER-Bundesliga,2023,Mainz 05,Daniel Batz,GER,GK,32.0,1991.0,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2023,Mainz 05,Danny da Costa,GER,DF,30.0,1993.0,9.2,0,6,1,16.7,0.65,0.11,0.0,0.0,19.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting
GER-Bundesliga,2023,Mainz 05,David Mamutovic,GER,"FW,DF",22.0,2000.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2023,Mainz 05,Dominik Kohr,GER,"DF,MF",29.0,1994.0,24.3,1,25,7,28.0,1.03,0.29,0.04,0.14,16.5,0,0,0,1.6,1.6,0.07,-0.6,-0.6,shooting
GER-Bundesliga,2023,Mainz 05,Edimilson Fernandes,SUI,DF,27.0,1996.0,14.3,0,15,0,0.0,1.05,0.0,0.0,,26.8,3,0,0,0.5,0.5,0.03,-0.5,-0.5,shooting
GER-Bundesliga,2023,Mainz 05,Jessic Ngankam,GER,"FW,MF",23.0,2000.0,2.0,0,7,1,14.3,3.42,0.49,0.0,0.0,17.4,0,0,0,0.6,0.6,0.09,-0.6,-0.6,shooting
GER-Bundesliga,2023,Mainz 05,Jonathan Burkardt,GER,"FW,MF",23.0,2000.0,17.1,8,40,16,40.0,2.34,0.94,0.18,0.44,14.5,0,1,1,6.1,5.3,0.13,1.9,1.7,shooting
GER-Bundesliga,2023,Mainz 05,Josuha Guilavogui,FRA,DF,32.0,1990.0,4.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2023,Mainz 05,Karim Onisiwo,AUT,"FW,MF",31.0,1992.0,16.6,1,33,7,21.2,1.99,0.42,0.03,0.14,14.8,0,0,0,2.3,2.3,0.07,-1.3,-1.3,shooting
GER-Bundesliga,2023,Mainz 05,Leandro Barreiro Martins,LUX,MF,23.0,2000.0,29.0,4,38,13,34.2,1.31,0.45,0.11,0.31,16.4,0,0,0,4.5,4.5,0.12,-0.5,-0.5,shooting
GER-Bundesliga,2023,Mainz 05,Lee Jae-sung,KOR,"MF,FW",30.0,1992.0,23.5,6,38,13,34.2,1.62,0.55,0.16,0.46,14.7,0,0,0,4.9,4.9,0.13,1.1,1.1,shooting
GER-Bundesliga,2023,Mainz 05,Ludovic Ajorque,FRA,FW,29.0,1994.0,15.1,2,27,6,22.2,1.79,0.4,0.07,0.33,13.1,0,0,2,5.3,3.7,0.14,-3.3,-1.7,shooting
GER-Bundesliga,2023,Mainz 05,Marco Richter,GER,"MF,FW",25.0,1997.0,8.0,1,38,9,23.7,4.77,1.13,0.03,0.11,21.2,4,0,0,1.9,1.9,0.05,-0.9,-0.9,shooting
GER-Bundesliga,2023,Mainz 05,Marcus Müller,GER,MF,20.0,2002.0,0.2,0,1,0,0.0,5.0,0.0,0.0,,16.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
GER-Bundesliga,2023,Mainz 05,Maxim Leitsch,GER,DF,25.0,1998.0,4.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2023,Mainz 05,Merveille Papela,GER,"MF,DF",22.0,2001.0,2.9,0,4,1,25.0,1.4,0.35,0.0,0.0,17.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3,shooting
GER-Bundesliga,2023,Mainz 05,Nadiem Amiri,GER,MF,26.0,1996.0,14.6,1,35,8,22.9,2.4,0.55,0.03,0.13,26.8,11,0,1,2.2,1.4,0.04,-1.2,-0.4,shooting
GER-Bundesliga,2023,Mainz 05,Nelson Weiper,GER,"FW,MF",18.0,2005.0,1.4,0,2,0,0.0,1.45,0.0,0.0,,8.2,0,0,0,0.5,0.5,0.24,-0.5,-0.5,shooting
GER-Bundesliga,2023,Mainz 05,Phillipp Mwene,AUT,DF,29.0,1994.0,22.2,1,24,9,37.5,1.08,0.41,0.04,0.11,19.2,0,0,0,1.4,1.4,0.06,-0.4,-0.4,shooting
GER-Bundesliga,2023,Mainz 05,Robin Zentner,GER,GK,28.0,1994.0,30.0,0,1,0,0.0,0.03,0.0,0.0,,12.3,0,0,0,0.0,0.0,0.01,0.0,0.0,shooting
GER-Bundesliga,2023,Mainz 05,Sepp van den Berg,NED,DF,21.0,2001.0,31.5,3,25,11,44.0,0.79,0.35,0.12,0.27,9.1,0,0,0,2.7,2.7,0.11,0.3,0.3,shooting
GER-Bundesliga,2023,Mainz 05,Silvan Widmer,SUI,DF,30.0,1993.0,13.8,1,14,3,21.4,1.01,0.22,0.07,0.33,15.4,0,0,0,1.4,1.4,0.1,-0.4,-0.4,shooting
GER-Bundesliga,2023,Mainz 05,Stefan Bell,GER,DF,31.0,1991.0,7.4,0,4,2,50.0,0.54,0.27,0.0,0.0,16.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting
GER-Bundesliga,2023,Mainz 05,Tom Krauß,GER,MF,22.0,2001.0,15.0,1,19,2,10.5,1.27,0.13,0.05,0.5,24.0,0,0,0,0.8,0.8,0.04,0.2,0.2,shooting
GER-Bundesliga,2023,RB Leipzig,Amadou Haidara,MLI,MF,25.0,1998.0,17.0,2,21,9,42.9,1.24,0.53,0.1,0.22,22.7,0,0,0,1.1,1.1,0.05,0.9,0.9,shooting
GER-Bundesliga,2023,RB Leipzig,Benjamin Henrichs,GER,DF,26.0,1997.0,28.1,1,35,9,25.7,1.25,0.32,0.03,0.11,19.1,4,0,0,2.5,2.5,0.07,-1.5,-1.5,shooting
GER-Bundesliga,2023,RB Leipzig,Benjamin Šeško,SVN,FW,20.0,2003.0,17.0,14,47,25,53.2,2.77,1.47,0.3,0.56,13.0,0,0,0,7.7,7.7,0.16,6.3,6.3,shooting
GER-Bundesliga,2023,RB Leipzig,Castello Lukeba,FRA,DF,20.0,2002.0,24.3,1,7,3,42.9,0.29,0.12,0.14,0.33,10.6,0,0,0,0.8,0.8,0.11,0.2,0.2,shooting
GER-Bundesliga,2023,RB Leipzig,Christoph Baumgartner,AUT,"MF,FW",23.0,1999.0,12.9,5,31,11,35.5,2.41,0.85,0.16,0.45,14.7,0,0,0,3.7,3.7,0.12,1.3,1.3,shooting
GER-Bundesliga,2023,RB Leipzig,Christopher Lenz,GER,"DF,MF",28.0,1994.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2023,RB Leipzig,Dani Olmo,ESP,MF,25.0,1998.0,16.1,4,45,13,28.9,2.8,0.81,0.09,0.31,18.7,3,0,0,3.3,3.3,0.07,0.7,0.7,shooting
GER-Bundesliga,2023,RB Leipzig,David Raum,GER,DF,25.0,1998.0,30.4,2,14,4,28.6,0.46,0.13,0.14,0.5,20.3,4,0,0,0.8,0.8,0.05,1.2,1.2,shooting
GER-Bundesliga,2023,RB Leipzig,El Chadaille Bitshiabu,FRA,"DF,MF",18.0,2005.0,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2023,RB Leipzig,Elif Elmas,MKD,"MF,FW",23.0,1999.0,3.0,0,10,4,40.0,3.38,1.35,0.0,0.0,16.4,1,0,0,0.8,0.8,0.08,-0.8,-0.8,shooting
GER-Bundesliga,2023,RB Leipzig,Emil Forsberg,SWE,"MF,FW",31.0,1991.0,5.2,2,11,4,36.4,2.13,0.78,0.18,0.5,22.5,1,0,1,1.4,0.6,0.05,0.6,1.4,shooting
GER-Bundesliga,2023,RB Leipzig,Fabio Carvalho,POR,MF,20.0,2002.0,1.8,0,3,2,66.7,1.64,1.09,0.0,0.0,14.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2,shooting
GER-Bundesliga,2023,RB Leipzig,Janis Blaswich,GER,GK,32.0,1991.0,21.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2023,RB Leipzig,Jonathan Norbye,NOR,MF,16.0,2007.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2023,RB Leipzig,Kevin Kampl,SVN,MF,32.0,1990.0,15.1,1,6,1,16.7,0.4,0.07,0.17,1.0,22.2,0,0,0,0.2,0.2,0.03,0.8,0.8,shooting
GER-Bundesliga,2023,RB Leipzig,Loïs Openda,BEL,FW,23.0,2000.0,30.0,24,118,59,50.0,3.94,1.97,0.19,0.37,14.2,1,2,3,22.1,19.7,0.17,1.9,2.3,shooting
GER-Bundesliga,2023,RB Leipzig,Lukas Klostermann,GER,DF,27.0,1996.0,16.0,1,6,2,33.3,0.38,0.13,0.17,0.5,16.2,0,0,0,0.7,0.7,0.12,0.3,0.3,shooting
GER-Bundesliga,2023,RB Leipzig,Mohamed Simakan,FRA,DF,23.0,2000.0,23.8,2,30,11,36.7,1.26,0.46,0.07,0.18,11.3,0,0,0,3.9,3.9,0.13,-1.9,-1.9,shooting
GER-Bundesliga,2023,RB Leipzig,Nicolas Seiwald,AUT,MF,22.0,2001.0,8.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2023,RB Leipzig,Nuha Jatta,GAM,FW,17.0,2006.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2023,RB Leipzig,Péter Gulácsi,HUN,GK,33.0,1990.0,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2023,RB Leipzig,Timo Werner,GER,"FW,MF",27.0,1996.0,2.3,2,8,5,62.5,3.48,2.17,0.13,0.2,17.8,0,1,1,2.4,1.6,0.2,-0.4,-0.6,shooting
GER-Bundesliga,2023,RB Leipzig,Willi Orban,HUN,DF,30.0,1992.0,17.6,0,7,2,28.6,0.4,0.11,0.0,0.0,9.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,shooting
GER-Bundesliga,2023,RB Leipzig,Xaver Schlager,AUT,MF,25.0,1997.0,27.5,0,21,3,14.3,0.76,0.11,0.0,0.0,26.0,0,0,0,1.1,1.1,0.05,-1.1,-1.1,shooting
GER-Bundesliga,2023,RB Leipzig,Xavi Simons,NED,MF,20.0,2003.0,29.5,8,79,31,39.2,2.68,1.05,0.09,0.23,21.1,3,1,2,8.3,6.7,0.08,-0.3,0.3,shooting
GER-Bundesliga,2023,RB Leipzig,Yussuf Poulsen,DEN,FW,29.0,1994.0,13.5,5,29,16,55.2,2.14,1.18,0.17,0.31,10.6,0,0,0,5.7,5.7,0.2,-0.7,-0.7,shooting
GER-Bundesliga,2023,Stuttgart,Alexander Nübel,GER,GK,26.0,1996.0,30.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2023,Stuttgart,Angelo Stiller,GER,MF,22.0,2001.0,29.9,1,16,3,18.8,0.53,0.1,0.06,0.33,22.0,2,0,0,1.6,1.6,0.1,-0.6,-0.6,shooting
GER-Bundesliga,2023,Stuttgart,Anthony Rouault,FRA,DF,22.0,2001.0,11.2,0,3,1,33.3,0.27,0.09,0.0,0.0,24.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,shooting
GER-Bundesliga,2023,Stuttgart,Atakan Karazor,,MF,26.0,1996.0,29.1,0,19,2,10.5,0.65,0.07,0.0,0.0,21.8,0,0,0,1.0,1.0,0.05,-1.0,-1.0,shooting
GER-Bundesliga,2023,Stuttgart,Borna Sosa,CRO,"FW,DF",25.0,1998.0,0.5,0,1,0,0.0,1.96,0.0,0.0,,24.2,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
GER-Bundesliga,2023,Stuttgart,Chris Führich,GER,"FW,MF",25.0,1998.0,28.5,8,53,24,45.3,1.86,0.84,0.15,0.33,17.7,2,0,1,6.6,5.8,0.11,1.4,2.2,shooting
GER-Bundesliga,2023,Stuttgart,Dan-Axel Zagadou,FRA,DF,24.0,1999.0,16.1,1,11,2,18.2,0.68,0.12,0.09,0.5,11.0,0,0,0,1.0,1.0,0.09,0.0,0.0,shooting
GER-Bundesliga,2023,Stuttgart,Deniz Undav,GER,"FW,MF",27.0,1996.0,23.2,18,106,51,48.1,4.57,2.2,0.17,0.35,17.4,0,0,1,15.0,14.3,0.13,3.0,3.7,shooting
GER-Bundesliga,2023,Stuttgart,Enzo Millot,FRA,"MF,FW",21.0,2002.0,24.9,5,38,17,44.7,1.53,0.68,0.11,0.24,19.4,0,1,1,5.3,4.5,0.12,-0.3,-0.5,shooting
GER-Bundesliga,2023,Stuttgart,Fabian Bredlow,GER,GK,28.0,1995.0,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2023,Stuttgart,Genki Haraguchi,JPN,MF,32.0,1991.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
GER-Bundesliga,2023,Stuttgart,Hiroki Ito,JPN,DF,24.0,1999.0,24.8,0,18,4,22.2,0.73,0.16,0.0,0.0,20.7,0,0,0,0.9,0.9,0.05,-0.9,-0.9,shooting
GER-Bundesliga,2023,Stuttgart,Jamie Leweling,GER,"FW,MF",22.0,2001.0,16.9,4,44,22,50.0,2.6,1.3,0.09,0.18,15.9,0,0,0,6.1,6.1,0.14,-2.1,-2.1,shooting
