nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,league,season,stat_type
NED,"MF,DF",21-302,2003,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.14,0.09,0.23,0.14,0.23,ESP-La Liga,2024,standard
MAR,DF,21-211,2003,28,28,2468,27.4,0,2,2,0,0,0,10,0,0.0,0.0,0.7,0.7,29,69,41,0.0,0.07,0.07,0.0,0.07,0.0,0.02,0.03,0.0,0.03,ESP-La Liga,2024,standard
ESP,"MF,FW",32-200,1992,13,1,268,3.0,1,0,1,1,0,0,3,0,0.6,0.6,0.1,0.7,6,6,19,0.34,0.0,0.34,0.34,0.34,0.2,0.03,0.23,0.2,0.23,ESP-La Liga,2024,standard
ESP,MF,25-187,1999,22,20,1525,16.9,0,0,0,0,0,0,10,0,0.2,0.2,0.5,0.7,12,91,11,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,ESP-La Liga,2024,standard
ESP,MF,20-071,2005,5,2,183,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,7,3,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,ESP-La Liga,2024,standard
ESP,FW,22-282,2002,10,9,736,8.2,3,0,3,3,0,0,1,0,1.7,1.7,0.1,1.8,4,9,23,0.37,0.0,0.37,0.37,0.37,0.2,0.02,0.22,0.2,0.22,ESP-La Liga,2024,standard
ESP,DF,33-014,1992,11,6,652,7.2,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,0,8,1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,ESP-La Liga,2024,standard
ESP,MF,24-022,2001,8,7,594,6.6,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,5,25,2,0.0,0.15,0.15,0.0,0.15,0.0,0.06,0.06,0.0,0.06,ESP-La Liga,2024,standard
MAR,FW,27-079,1998,18,5,603,6.7,1,1,2,1,0,0,2,0,0.9,0.9,1.2,2.1,7,11,31,0.15,0.15,0.3,0.15,0.3,0.13,0.18,0.31,0.13,0.31,ESP-La Liga,2024,standard
ESP,MF,28-345,1996,14,4,416,4.6,0,1,1,0,0,0,3,0,0.4,0.4,0.6,1.0,11,27,3,0.0,0.22,0.22,0.0,0.22,0.1,0.13,0.22,0.1,0.22,ESP-La Liga,2024,standard
ESP,"MF,DF",28-265,1996,23,13,1153,12.8,1,4,5,1,0,0,2,0,0.6,0.6,2.7,3.3,24,39,64,0.08,0.31,0.39,0.08,0.39,0.05,0.21,0.26,0.05,0.26,ESP-La Liga,2024,standard
ESP,"FW,MF",22-222,2002,3,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,ESP-La Liga,2024,standard
ESP,"MF,FW",19-224,2005,5,0,69,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,3,6,0.0,0.0,0.0,0.0,0.0,0.22,0.19,0.41,0.22,0.41,ESP-La Liga,2024,standard
ESP,"MF,FW",25-306,1999,19,13,1029,11.4,0,1,1,0,0,0,4,0,1.0,1.0,0.7,1.6,24,23,61,0.0,0.09,0.09,0.0,0.09,0.08,0.06,0.14,0.08,0.14,ESP-La Liga,2024,standard
CMR,"DF,MF",36-336,1988,14,8,654,7.3,1,1,2,1,0,0,4,0,0.5,0.5,0.3,0.7,5,19,17,0.14,0.14,0.28,0.14,0.28,0.07,0.04,0.1,0.07,0.1,ESP-La Liga,2024,standard
TUR,FW,22-273,2002,17,12,925,10.3,1,0,1,1,0,0,7,0,2.4,2.4,0.9,3.2,6,10,38,0.1,0.0,0.1,0.1,0.1,0.23,0.08,0.31,0.23,0.31,ESP-La Liga,2024,standard
ESP,FW,28-006,1997,16,2,634,7.0,4,1,5,3,1,1,0,0,2.9,2.1,0.4,2.5,2,11,26,0.57,0.14,0.71,0.43,0.57,0.41,0.06,0.47,0.29,0.36,ESP-La Liga,2024,standard
ESP,"MF,FW",27-096,1998,10,5,452,5.0,0,0,0,0,0,0,1,0,0.9,0.9,0.1,1.0,3,12,10,0.0,0.0,0.0,0.0,0.0,0.18,0.02,0.2,0.18,0.2,ESP-La Liga,2024,standard
ESP,"MF,FW",27-054,1998,24,15,1378,15.3,3,0,3,3,0,0,2,0,2.4,2.4,1.5,3.9,30,19,74,0.2,0.0,0.2,0.2,0.2,0.15,0.1,0.25,0.15,0.25,ESP-La Liga,2024,standard
NGA,"FW,MF",21-327,2003,28,25,2106,23.4,3,5,8,3,0,0,8,1,3.4,3.4,2.0,5.4,37,43,130,0.13,0.21,0.34,0.13,0.34,0.15,0.08,0.23,0.15,0.23,ESP-La Liga,2024,standard
ESP,"MF,FW",22-259,2002,13,10,751,8.3,1,1,2,1,0,0,3,0,0.8,0.8,0.6,1.4,30,9,58,0.12,0.12,0.24,0.12,0.24,0.1,0.07,0.17,0.1,0.17,ESP-La Liga,2024,standard
ESP,MF,23-100,2002,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,GK,32-007,1993,30,30,2700,30.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,DF,32-047,1993,28,27,2427,27.0,0,3,3,0,0,0,7,0,0.3,0.3,2.2,2.5,25,118,78,0.0,0.11,0.11,0.0,0.11,0.01,0.08,0.09,0.01,0.09,ESP-La Liga,2024,standard
TOG,"DF,MF",33-101,1991,27,27,2207,24.5,0,0,0,0,0,0,9,0,0.3,0.3,0.6,0.9,16,67,16,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,ESP-La Liga,2024,standard
POR,DF,30-032,1995,15,14,1261,14.0,1,0,1,1,0,0,3,1,0.2,0.2,0.1,0.2,3,34,3,0.07,0.0,0.07,0.07,0.07,0.01,0.0,0.02,0.01,0.02,ESP-La Liga,2024,standard
ESP,"DF,MF",20-253,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,DF,26-282,1998,29,24,2237,24.9,0,1,1,0,0,0,4,0,0.9,0.9,2.0,2.9,28,65,55,0.0,0.04,0.04,0.0,0.04,0.04,0.08,0.12,0.04,0.12,ESP-La Liga,2024,standard
MAR,MF,20-142,2004,1,0,1,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,MF,20-321,2004,16,4,322,3.6,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,3,12,4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,ESP-La Liga,2024,standard
IRL,"MF,FW",21-169,2003,4,0,48,0.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,0,6,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,ESP-La Liga,2024,standard
ESP,"MF,FW",32-041,1993,8,5,407,4.5,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,2,10,25,0.0,0.22,0.22,0.0,0.22,0.03,0.11,0.14,0.03,0.14,ESP-La Liga,2024,standard
ESP,DF,25-342,1999,14,8,814,9.0,0,0,0,0,0,0,6,1,0.2,0.2,0.0,0.3,1,20,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,ESP-La Liga,2024,standard
ESP,"FW,MF",31-326,1993,9,7,581,6.5,0,0,0,0,0,0,2,0,1.5,1.5,0.3,1.8,5,7,25,0.0,0.0,0.0,0.0,0.0,0.23,0.05,0.28,0.23,0.28,ESP-La Liga,2024,standard
ESP,MF,30-186,1994,26,25,2245,24.9,1,3,4,0,1,1,3,0,1.6,0.8,2.7,3.5,26,128,28,0.04,0.12,0.16,0.0,0.12,0.06,0.11,0.17,0.03,0.14,ESP-La Liga,2024,standard
URU,MF,29-193,1995,28,24,2063,22.9,9,0,9,6,3,3,8,0,6.3,4.0,0.3,4.3,11,64,42,0.39,0.0,0.39,0.26,0.26,0.28,0.01,0.29,0.17,0.19,ESP-La Liga,2024,standard
FRA,MF,22-231,2002,7,4,263,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,2,6,2,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,ESP-La Liga,2024,standard
PAR,DF,28-106,1996,27,27,2375,26.4,0,0,0,0,0,0,7,0,1.2,1.2,0.9,2.0,24,91,5,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.08,0.04,0.08,ESP-La Liga,2024,standard
DOM,"MF,FW",22-260,2002,13,1,358,4.0,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,6,5,25,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.12,0.09,0.12,ESP-La Liga,2024,standard
ESP,"MF,FW",24-175,2000,7,7,597,6.6,4,0,4,4,0,0,1,0,0.8,0.8,0.9,1.7,4,24,19,0.6,0.0,0.6,0.6,0.6,0.12,0.14,0.26,0.12,0.26,ESP-La Liga,2024,standard
URU,FW,20-271,2004,17,5,633,7.0,2,0,2,2,0,0,4,0,0.7,0.7,0.2,0.9,2,9,41,0.28,0.0,0.28,0.28,0.28,0.1,0.03,0.13,0.1,0.13,ESP-La Liga,2024,standard
ESP,FW,25-073,2000,18,15,1166,13.0,4,0,4,3,1,2,3,0,4.5,3.0,0.4,3.3,17,19,62,0.31,0.0,0.31,0.23,0.23,0.35,0.03,0.38,0.23,0.26,ESP-La Liga,2024,standard
ESP,DF,22-253,2002,13,10,890,9.9,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,12,45,14,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03,ESP-La Liga,2024,standard
ESP,"DF,MF",21-351,2003,25,23,2039,22.7,2,2,4,2,0,0,2,0,1.2,1.2,1.8,3.0,31,138,74,0.09,0.09,0.18,0.09,0.18,0.05,0.08,0.13,0.05,0.13,ESP-La Liga,2024,standard
NED,"FW,MF",28-070,1997,20,13,1144,12.7,2,0,2,2,0,0,2,0,2.9,2.9,1.4,4.3,78,36,151,0.16,0.0,0.16,0.16,0.16,0.23,0.11,0.34,0.23,0.34,ESP-La Liga,2024,standard
BRA,MF,28-242,1996,7,3,313,3.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,9,28,6,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,ESP-La Liga,2024,standard
MKD,FW,25-291,1999,15,12,847,9.4,2,1,3,2,0,0,0,0,2.7,2.7,0.2,2.9,4,4,33,0.21,0.11,0.32,0.21,0.32,0.29,0.02,0.3,0.29,0.3,ESP-La Liga,2024,standard
ESP,"FW,MF",24-059,2001,25,21,1721,19.1,3,3,6,3,0,0,4,0,2.3,2.3,2.9,5.2,76,74,210,0.16,0.16,0.31,0.16,0.31,0.12,0.15,0.27,0.12,0.27,ESP-La Liga,2024,standard
URU,FW,38-181,1986,24,1,610,6.8,6,2,8,3,3,3,2,0,6.0,3.7,0.4,4.1,1,4,21,0.89,0.3,1.18,0.44,0.74,0.88,0.06,0.95,0.55,0.61,ESP-La Liga,2024,standard
NED,DF,35-033,1990,26,23,2060,22.9,0,2,2,0,0,0,2,0,0.2,0.2,1.1,1.3,58,198,37,0.0,0.09,0.09,0.0,0.09,0.01,0.05,0.05,0.01,0.05,ESP-La Liga,2024,standard
ESP,DF,35-184,1989,23,22,1958,21.8,1,0,1,1,0,0,3,0,0.8,0.8,0.1,0.8,14,98,5,0.05,0.0,0.05,0.05,0.05,0.04,0.0,0.04,0.04,0.04,ESP-La Liga,2024,standard
NED,MF,27-358,1997,23,16,1381,15.3,2,2,4,2,0,0,5,0,1.5,1.4,3.2,4.7,16,44,83,0.13,0.13,0.26,0.13,0.26,0.1,0.21,0.31,0.09,0.31,ESP-La Liga,2024,standard
ESP,MF,21-350,2003,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
NED,"FW,MF",19-267,2005,9,1,257,2.9,1,0,1,1,0,0,0,0,0.9,0.9,0.3,1.2,5,15,22,0.35,0.0,0.35,0.35,0.35,0.31,0.09,0.41,0.31,0.41,ESP-La Liga,2024,standard
ESP,"FW,DF",20-342,2004,2,0,48,0.5,0,1,1,0,0,0,0,0,0.0,0.0,0.7,0.7,6,2,10,0.0,1.87,1.87,0.0,1.87,0.06,1.27,1.33,0.06,1.33,ESP-La Liga,2024,standard
ESP,MF,26-056,1999,24,20,1664,18.5,1,1,2,1,0,0,1,0,1.0,1.0,1.8,2.8,47,109,58,0.05,0.05,0.11,0.05,0.11,0.05,0.1,0.15,0.05,0.15,ESP-La Liga,2024,standard
COL,MF,20-190,2004,14,2,438,4.9,1,0,1,1,0,0,2,0,0.6,0.6,0.1,0.7,7,26,12,0.21,0.0,0.21,0.21,0.21,0.12,0.02,0.14,0.12,0.14,ESP-La Liga,2024,standard
ESP,DF,33-346,1991,9,7,605,6.7,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,2,25,0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,ESP-La Liga,2024,standard
KOR,"MF,FW",19-082,2006,3,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
CZE,DF,25-356,1999,21,20,1810,20.1,2,0,2,2,0,0,8,0,1.5,1.5,0.1,1.6,22,114,6,0.1,0.0,0.1,0.1,0.1,0.08,0.01,0.08,0.08,0.08,ESP-La Liga,2024,standard
ESP,"DF,MF",23-258,2001,27,27,2283,25.4,1,5,6,1,0,0,3,0,1.5,1.5,4.1,5.7,57,100,182,0.04,0.2,0.24,0.04,0.24,0.06,0.16,0.22,0.06,0.22,ESP-La Liga,2024,standard
ESP,MF,33-199,1991,19,15,1163,12.9,0,0,0,0,0,0,5,0,0.1,0.1,0.2,0.3,15,62,7,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,ESP-La Liga,2024,standard
ESP,MF,20-211,2004,1,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,ESP-La Liga,2024,standard
ESP,GK,30-119,1994,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ARG,GK,33-099,1992,30,30,2655,29.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,"FW,MF",32-325,1992,19,1,355,3.9,0,1,1,0,0,0,4,0,0.0,0.0,1.1,1.1,9,9,44,0.0,0.25,0.25,0.0,0.25,0.01,0.28,0.29,0.01,0.29,ESP-La Liga,2024,standard
ESP,MF,20-072,2005,4,2,163,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,4,3,3,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,ESP-La Liga,2024,standard
UKR,"FW,MF",27-147,1997,19,15,1262,14.0,2,4,6,2,0,0,1,0,2.2,2.2,1.9,4.1,35,45,130,0.14,0.29,0.43,0.14,0.43,0.16,0.14,0.29,0.16,0.29,ESP-La Liga,2024,standard
VEN,MF,27-087,1998,22,20,1690,18.8,4,3,7,4,0,0,9,1,3.0,3.0,1.4,4.5,19,89,67,0.21,0.16,0.37,0.21,0.37,0.16,0.08,0.24,0.16,0.24,ESP-La Liga,2024,standard
COL,"FW,MF",21-143,2003,20,11,1027,11.4,2,0,2,2,0,0,2,0,1.5,1.5,1.8,3.3,51,64,105,0.18,0.0,0.18,0.18,0.18,0.13,0.16,0.29,0.13,0.29,ESP-La Liga,2024,standard
CIV,MF,19-272,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
BEL,"MF,FW",30-065,1995,12,3,366,4.1,2,1,3,2,0,0,4,0,0.6,0.6,0.7,1.3,16,28,37,0.49,0.25,0.74,0.49,0.74,0.14,0.17,0.31,0.14,0.31,ESP-La Liga,2024,standard
ESP,"FW,MF",21-193,2003,28,26,2156,24.0,6,0,6,6,0,0,5,0,5.2,5.2,2.6,7.8,73,92,153,0.25,0.0,0.25,0.25,0.25,0.22,0.11,0.32,0.22,0.32,ESP-La Liga,2024,standard
FRA,DF,25-030,2000,4,2,205,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,13,5,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.03,ESP-La Liga,2024,standard
ESP,"DF,MF",29-274,1995,17,1,388,4.3,0,0,0,0,0,0,2,1,0.2,0.2,0.8,1.0,14,13,52,0.0,0.0,0.0,0.0,0.0,0.05,0.18,0.23,0.05,0.23,ESP-La Liga,2024,standard
NED,DF,29-281,1995,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,ESP-La Liga,2024,standard
POR,MF,20-028,2005,19,18,1432,15.9,1,0,1,1,0,0,9,2,0.5,0.5,0.3,0.8,14,62,8,0.06,0.0,0.06,0.06,0.06,0.03,0.02,0.05,0.03,0.05,ESP-La Liga,2024,standard
CRO,GK,26-032,1999,5,3,365,4.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
FRA,MF,24-135,2000,15,5,504,5.6,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,2,20,3,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,ESP-La Liga,2024,standard
ESP,MF,28-058,1997,2,0,53,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,6,0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,ESP-La Liga,2024,standard
POR,FW,22-266,2002,22,20,1698,18.9,8,3,11,6,2,3,7,0,8.3,5.9,1.9,7.9,30,23,110,0.42,0.16,0.58,0.32,0.48,0.44,0.1,0.54,0.31,0.42,ESP-La Liga,2024,standard
ESP,FW,36-169,1988,22,3,469,5.2,0,0,0,0,0,0,6,0,1.9,1.9,0.1,2.1,6,7,27,0.0,0.0,0.0,0.0,0.0,0.37,0.03,0.4,0.37,0.4,ESP-La Liga,2024,standard
NED,GK,35-354,1989,27,27,2335,25.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,"MF,DF",30-042,1995,30,24,2240,24.9,0,2,2,0,0,0,3,0,0.9,0.9,2.2,3.1,32,94,77,0.0,0.08,0.08,0.0,0.08,0.04,0.09,0.13,0.04,0.13,ESP-La Liga,2024,standard
ESP,MF,31-315,1993,20,14,1073,11.9,0,2,2,0,0,0,3,0,0.1,0.1,0.8,0.9,8,71,12,0.0,0.17,0.17,0.0,0.17,0.01,0.06,0.07,0.01,0.07,ESP-La Liga,2024,standard
ESP,DF,21-333,2003,15,11,966,10.7,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,0,19,1,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,ESP-La Liga,2024,standard
ESP,MF,29-037,1996,21,21,1758,19.5,0,3,3,0,0,0,2,0,1.6,1.6,1.5,3.0,25,128,39,0.0,0.15,0.15,0.0,0.15,0.08,0.07,0.16,0.08,0.16,ESP-La Liga,2024,standard
ESP,"FW,MF",27-171,1997,21,6,705,7.8,2,0,2,2,0,0,2,0,0.6,0.6,1.1,1.7,16,47,61,0.26,0.0,0.26,0.26,0.26,0.07,0.14,0.22,0.07,0.22,ESP-La Liga,2024,standard
ESP,"FW,DF",29-277,1995,9,0,104,1.2,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,2,10,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,ESP-La Liga,2024,standard
ESP,"DF,FW",24-282,2000,15,6,640,7.1,0,0,0,0,0,0,3,0,0.1,0.1,0.8,1.0,20,18,41,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.14,0.02,0.14,ESP-La Liga,2024,standard
ESP,DF,22-283,2002,23,20,1769,19.7,0,1,1,0,0,0,4,0,0.4,0.4,1.3,1.6,19,73,33,0.0,0.05,0.05,0.0,0.05,0.02,0.06,0.08,0.02,0.08,ESP-La Liga,2024,standard
SCO,FW,28-311,1996,26,13,1269,14.1,1,6,7,1,0,0,0,0,3.3,3.3,2.6,5.9,6,25,61,0.07,0.43,0.5,0.07,0.5,0.23,0.18,0.42,0.23,0.42,ESP-La Liga,2024,standard
ESP,FW,28-256,1996,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,ESP-La Liga,2024,standard
ESP,"FW,MF",29-276,1995,25,21,1728,19.2,8,3,11,8,0,0,6,0,3.0,3.0,2.7,5.7,45,38,98,0.42,0.16,0.57,0.42,0.57,0.16,0.14,0.3,0.16,0.3,ESP-La Liga,2024,standard
SCO,DF,28-150,1996,24,23,2016,22.4,0,0,0,0,0,0,5,1,0.8,0.8,0.4,1.2,8,36,2,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.05,0.04,0.05,ESP-La Liga,2024,standard
ESP,"MF,DF",20-171,2004,8,6,498,5.5,1,0,1,1,0,0,1,0,0.2,0.2,0.2,0.4,5,18,4,0.18,0.0,0.18,0.18,0.18,0.04,0.04,0.08,0.04,0.08,ESP-La Liga,2024,standard
ESP,DF,17-360,2007,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
