nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,league,season,stat_type
ENG,"FW,MF",19,2003,2.0,0,4,2,50.0,2.01,1.01,0.0,0.0,16.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,FRA-Ligue 1,2022,shooting
MAD,DF,30,1991,15.7,0,12,3,25.0,0.76,0.19,0.0,0.0,25.6,2,0,0,0.4,0.4,0.03,-0.4,-0.4,FRA-Ligue 1,2022,shooting
FRA,DF,22,1999,34.4,0,20,3,15.0,0.58,0.09,0.0,0.0,16.3,0,0,0,1.1,1.1,0.05,-1.1,-1.1,FRA-Ligue 1,2022,shooting
FRA,MF,24,1998,20.2,2,24,7,29.2,1.19,0.35,0.08,0.29,16.3,0,0,0,2.5,2.5,0.11,-0.5,-0.5,FRA-Ligue 1,2022,shooting
NED,GK,31,1991,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2022,shooting
POR,"MF,FW",25,1996,14.0,2,21,9,42.9,1.5,0.64,0.1,0.22,18.8,1,0,0,1.4,1.4,0.07,0.6,0.6,FRA-Ligue 1,2022,shooting
SEN,DF,22,1999,14.5,1,11,3,27.3,0.76,0.21,0.09,0.33,18.3,0,0,0,0.7,0.7,0.07,0.3,0.3,FRA-Ligue 1,2022,shooting
FRA,MF,29,1993,30.7,5,43,13,30.2,1.4,0.42,0.12,0.38,23.8,2,0,0,2.1,2.1,0.05,2.9,2.9,FRA-Ligue 1,2022,shooting
FRA,"MF,FW",26,1996,15.8,6,31,11,35.5,1.96,0.7,0.03,0.09,20.7,3,5,5,6.3,2.4,0.08,-0.3,-1.4,FRA-Ligue 1,2022,shooting
BEN,FW,27,1994,18.4,6,58,19,32.8,3.15,1.03,0.09,0.26,14.9,0,1,1,7.3,6.5,0.12,-1.3,-1.5,FRA-Ligue 1,2022,shooting
FRA,FW,18,2003,1.4,0,2,1,50.0,1.41,0.7,0.0,0.0,12.5,0,0,0,0.3,0.3,0.14,-0.3,-0.3,FRA-Ligue 1,2022,shooting
ALG,"FW,MF",30,1992,4.0,0,9,1,11.1,2.28,0.25,0.0,0.0,16.0,1,0,0,0.7,0.7,0.08,-0.7,-0.7,FRA-Ligue 1,2022,shooting
GHA,DF,22,2000,27.3,0,6,2,33.3,0.22,0.07,0.0,0.0,32.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,FRA-Ligue 1,2022,shooting
SEN,DF,27,1994,2.5,0,2,0,0.0,0.81,0.0,0.0,,20.6,0,0,0,0.0,0.0,0.02,0.0,0.0,FRA-Ligue 1,2022,shooting
MAR,MF,17,2004,5.6,0,11,5,45.5,1.98,0.9,0.0,0.0,16.4,1,0,0,1.2,1.2,0.11,-1.2,-1.2,FRA-Ligue 1,2022,shooting
FRA,"DF,MF",21,2001,1.0,0,1,0,0.0,1.01,0.0,0.0,,31.4,0,0,0,0.0,0.0,0.02,0.0,0.0,FRA-Ligue 1,2022,shooting
BEL,MF,21,2000,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2022,shooting
MLI,DF,18,2004,6.4,0,3,0,0.0,0.47,0.0,0.0,,26.5,0,0,0,0.4,0.4,0.13,-0.4,-0.4,FRA-Ligue 1,2022,shooting
KVX,"MF,FW",29,1993,24.0,3,35,13,37.1,1.46,0.54,0.09,0.23,14.4,0,0,0,4.7,4.7,0.13,-1.7,-1.7,FRA-Ligue 1,2022,shooting
FRA,DF,33,1989,18.9,0,2,0,0.0,0.11,0.0,0.0,,18.2,0,0,0,0.2,0.2,0.11,-0.2,-0.2,FRA-Ligue 1,2022,shooting
FRA,FW,26,1995,24.8,10,54,19,35.2,2.18,0.77,0.11,0.32,17.5,0,4,6,11.7,7.0,0.13,-1.7,-1.0,FRA-Ligue 1,2022,shooting
FRA,MF,32,1990,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2022,shooting
CMR,MF,28,1993,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2022,shooting
GAB,"DF,FW",27,1995,24.9,1,30,8,26.7,1.2,0.32,0.03,0.13,16.9,0,0,0,2.5,2.5,0.08,-1.5,-1.5,FRA-Ligue 1,2022,shooting
BEN,"MF,DF",30,1992,2.9,1,6,3,50.0,2.09,1.05,0.17,0.33,16.7,0,0,0,0.4,0.4,0.07,0.6,0.6,FRA-Ligue 1,2022,shooting
FRA,MF,34,1988,28.9,4,19,9,47.4,0.66,0.31,0.21,0.44,24.8,1,0,0,1.2,1.2,0.06,2.8,2.8,FRA-Ligue 1,2022,shooting
ANG,"DF,MF",29,1993,8.3,1,12,5,41.7,1.45,0.61,0.08,0.2,21.7,1,0,0,0.6,0.6,0.05,0.4,0.4,FRA-Ligue 1,2022,shooting
SRB,FW,27,1995,16.1,4,28,11,39.3,1.74,0.68,0.11,0.27,14.4,0,1,2,5.5,3.9,0.14,-1.5,-0.9,FRA-Ligue 1,2022,shooting
POL,DF,25,1997,34.6,0,16,5,31.3,0.46,0.14,0.0,0.0,8.6,0,0,0,2.1,2.1,0.13,-2.1,-2.1,FRA-Ligue 1,2022,shooting
FRA,MF,33,1989,16.1,1,6,2,33.3,0.37,0.12,0.17,0.5,22.6,0,0,0,0.5,0.5,0.09,0.5,0.5,FRA-Ligue 1,2022,shooting
BEL,DF,25,1997,24.7,1,14,6,42.9,0.57,0.24,0.07,0.17,17.9,0,0,0,0.9,0.9,0.07,0.1,0.1,FRA-Ligue 1,2022,shooting
ALG,"DF,MF",30,1992,7.3,1,8,2,25.0,1.09,0.27,0.13,0.5,20.1,0,0,0,1.1,1.1,0.14,-0.1,-0.1,FRA-Ligue 1,2022,shooting
SEN,GK,29,1993,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2022,shooting
AUT,MF,21,2000,21.9,7,51,19,37.3,2.33,0.87,0.1,0.26,20.6,7,2,2,6.0,4.4,0.09,1.0,0.6,FRA-Ligue 1,2022,shooting
BRA,DF,25,1996,31.5,3,23,7,30.4,0.73,0.22,0.13,0.43,14.6,0,0,0,3.1,3.1,0.13,-0.1,-0.1,FRA-Ligue 1,2022,shooting
GNB,GK,24,1998,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2022,shooting
TUN,MF,27,1995,22.5,7,47,22,46.8,2.09,0.98,0.15,0.32,21.5,6,0,0,5.1,5.1,0.11,1.9,1.9,FRA-Ligue 1,2022,shooting
FRA,DF,19,2002,0.4,0,1,0,0.0,2.5,0.0,0.0,,13.9,0,0,0,0.0,0.0,0.04,0.0,0.0,FRA-Ligue 1,2022,shooting
FRA,MF,19,2002,0.7,0,1,0,0.0,1.5,0.0,0.0,,21.4,0,0,0,0.0,0.0,0.05,0.0,0.0,FRA-Ligue 1,2022,shooting
FRA,MF,25,1997,26.7,0,17,1,5.9,0.64,0.04,0.0,0.0,19.8,0,0,0,1.1,1.1,0.06,-1.1,-1.1,FRA-Ligue 1,2022,shooting
POL,"FW,MF",26,1996,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2022,shooting
FRA,"MF,FW",28,1993,14.2,5,21,9,42.9,1.48,0.63,0.24,0.56,14.5,0,0,0,3.0,3.0,0.14,2.0,2.0,FRA-Ligue 1,2022,shooting
FRA,"MF,FW",24,1998,6.7,5,14,9,64.3,2.09,1.34,0.36,0.56,16.6,0,0,0,2.6,2.6,0.19,2.4,2.4,FRA-Ligue 1,2022,shooting
FRA,"MF,FW",25,1996,9.5,1,12,8,66.7,1.26,0.84,0.08,0.13,15.7,0,0,0,1.3,1.3,0.11,-0.3,-0.3,FRA-Ligue 1,2022,shooting
FRA,GK,28,1994,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2022,shooting
CMR,MF,20,2001,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2022,shooting
POR,"MF,FW",21,2001,15.6,1,26,7,26.9,1.66,0.45,0.04,0.14,17.6,3,0,0,2.8,2.8,0.11,-1.8,-1.8,FRA-Ligue 1,2022,shooting
COL,"DF,MF",28,1993,24.3,4,18,7,38.9,0.74,0.29,0.22,0.57,19.3,1,0,0,1.3,1.3,0.07,2.7,2.7,FRA-Ligue 1,2022,shooting
ARG,DF,23,1999,30.9,2,18,4,22.2,0.58,0.13,0.11,0.5,13.9,0,0,0,2.6,2.6,0.14,-0.6,-0.6,FRA-Ligue 1,2022,shooting
FRA,"MF,FW",31,1990,33.9,7,86,29,33.7,2.53,0.85,0.07,0.21,15.6,0,1,3,10.5,8.1,0.09,-3.5,-2.1,FRA-Ligue 1,2022,shooting
COD,FW,31,1991,0.2,0,1,0,0.0,4.09,0.0,0.0,,29.8,0,0,0,0.0,0.0,0.05,0.0,0.0,FRA-Ligue 1,2022,shooting
CMR,FW,23,1999,0.7,0,1,0,0.0,1.53,0.0,0.0,,23.1,0,0,0,0.0,0.0,0.05,0.0,0.0,FRA-Ligue 1,2022,shooting
COM,"DF,FW",21,2000,1.0,0,2,1,50.0,1.94,0.97,0.0,0.0,28.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,FRA-Ligue 1,2022,shooting
CMR,"MF,DF",22,2000,9.0,0,8,3,37.5,0.89,0.33,0.0,0.0,23.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4,FRA-Ligue 1,2022,shooting
FRA,GK,36,1985,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2022,shooting
FRA,"DF,MF",28,1994,5.7,0,5,1,20.0,0.88,0.18,0.0,0.0,17.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3,FRA-Ligue 1,2022,shooting
FRA,DF,29,1992,31.4,1,5,1,20.0,0.16,0.03,0.2,1.0,14.1,0,0,0,0.8,0.8,0.16,0.2,0.2,FRA-Ligue 1,2022,shooting
FRA,DF,24,1997,1.8,0,5,2,40.0,2.73,1.09,0.0,0.0,9.6,0,0,0,0.6,0.6,0.11,-0.6,-0.6,FRA-Ligue 1,2022,shooting
AUT,DF,23,1998,35.9,1,24,4,16.7,0.67,0.11,0.04,0.25,14.9,0,0,0,2.5,2.4,0.1,-1.5,-1.4,FRA-Ligue 1,2022,shooting
BEL,FW,22,2000,28.0,21,103,49,47.6,3.68,1.75,0.19,0.41,13.1,0,1,1,18.4,17.6,0.17,2.6,2.4,FRA-Ligue 1,2022,shooting
MLI,"DF,MF",29,1992,18.6,0,13,0,0.0,0.7,0.0,0.0,,11.6,0,0,0,2.1,2.1,0.16,-2.1,-2.1,FRA-Ligue 1,2022,shooting
NOR,"MF,FW",24,1997,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2022,shooting
POL,"DF,MF",27,1995,31.5,5,28,6,21.4,0.89,0.19,0.07,0.33,22.1,2,3,3,4.2,1.8,0.06,0.8,0.2,FRA-Ligue 1,2022,shooting
GLP,"FW,MF",19,2003,1.4,0,3,1,33.3,2.2,0.73,0.0,0.0,15.9,0,0,0,0.4,0.4,0.13,-0.4,-0.4,FRA-Ligue 1,2022,shooting
GHA,MF,22,2000,32.2,1,13,4,30.8,0.4,0.12,0.08,0.25,19.1,0,0,0,0.9,0.9,0.07,0.1,0.1,FRA-Ligue 1,2022,shooting
CIV,MF,27,1995,34.1,7,82,22,26.8,2.4,0.64,0.07,0.27,19.9,0,1,2,9.3,7.7,0.09,-2.3,-1.7,FRA-Ligue 1,2022,shooting
CPV,DF,30,1992,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2022,shooting
FRA,"FW,MF",27,1995,7.2,5,27,10,37.0,3.77,1.4,0.19,0.5,14.5,0,0,0,3.3,3.3,0.12,1.7,1.7,FRA-Ligue 1,2022,shooting
POL,MF,22,2000,2.9,0,3,0,0.0,1.04,0.0,0.0,,17.1,0,0,0,0.6,0.6,0.19,-0.6,-0.6,FRA-Ligue 1,2022,shooting
ALG,"FW,MF",25,1996,11.8,1,26,9,34.6,2.2,0.76,0.04,0.11,19.1,3,0,0,2.3,2.3,0.09,-1.3,-1.3,FRA-Ligue 1,2022,shooting
ALG,"DF,MF",27,1995,3.9,1,3,1,33.3,0.76,0.25,0.33,1.0,15.3,0,0,0,0.4,0.4,0.13,0.6,0.6,FRA-Ligue 1,2022,shooting
FRA,FW,19,2003,2.9,1,12,5,41.7,4.19,1.74,0.08,0.2,14.4,0,0,0,3.1,3.1,0.26,-2.1,-2.1,FRA-Ligue 1,2022,shooting
BRA,DF,22,1999,17.9,3,17,7,41.2,0.95,0.39,0.18,0.43,9.5,0,0,0,1.8,1.8,0.11,1.2,1.2,FRA-Ligue 1,2022,shooting
FRA,FW,17,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2022,shooting
POR,MF,29,1993,18.1,3,18,5,27.8,0.99,0.28,0.17,0.6,21.2,0,0,0,1.1,1.1,0.06,1.9,1.9,FRA-Ligue 1,2022,shooting
ENG,MF,21,2000,31.3,2,55,17,30.9,1.76,0.54,0.02,0.06,23.2,4,1,1,4.6,3.8,0.07,-2.6,-2.8,FRA-Ligue 1,2022,shooting
FRA,DF,21,2001,29.5,3,19,6,31.6,0.64,0.2,0.16,0.5,11.4,0,0,0,1.7,1.7,0.09,1.3,1.3,FRA-Ligue 1,2022,shooting
FRA,MF,31,1990,32.4,1,24,4,16.7,0.74,0.12,0.04,0.25,16.9,0,0,0,1.6,1.6,0.07,-0.6,-0.6,FRA-Ligue 1,2022,shooting
CMR,MF,18,2004,5.3,0,12,2,16.7,2.26,0.38,0.0,0.0,24.3,0,0,0,0.5,0.5,0.04,-0.5,-0.5,FRA-Ligue 1,2022,shooting
KVX,"FW,MF",23,1999,11.7,3,42,14,33.3,3.58,1.19,0.07,0.21,18.4,1,0,0,3.6,3.6,0.09,-0.6,-0.6,FRA-Ligue 1,2022,shooting
SWE,"DF,FW",23,1999,9.3,0,7,1,14.3,0.75,0.11,0.0,0.0,22.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5,FRA-Ligue 1,2022,shooting
BRA,DF,32,1990,19.8,2,13,6,46.2,0.66,0.3,0.15,0.33,17.4,0,0,0,1.2,1.2,0.09,0.8,0.8,FRA-Ligue 1,2022,shooting
FRA,MF,32,1990,3.1,0,1,0,0.0,0.32,0.0,0.0,,7.6,0,0,0,0.1,0.1,0.12,-0.1,-0.1,FRA-Ligue 1,2022,shooting
CIV,FW,26,1996,30.9,6,71,28,39.4,2.3,0.91,0.08,0.21,15.5,0,0,0,8.2,8.2,0.12,-2.2,-2.2,FRA-Ligue 1,2022,shooting
CAN,FW,22,2000,35.2,24,95,44,46.3,2.7,1.25,0.15,0.32,15.8,0,10,11,23.6,15.1,0.16,0.4,-1.1,FRA-Ligue 1,2022,shooting
POR,DF,38,1983,28.8,1,14,2,14.3,0.49,0.07,0.07,0.5,12.3,0,0,0,1.4,1.4,0.11,-0.4,-0.4,FRA-Ligue 1,2022,shooting
FRA,DF,16,2005,8.5,0,2,0,0.0,0.23,0.0,0.0,,15.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,FRA-Ligue 1,2022,shooting
FRA,GK,20,2001,32.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2022,shooting
BRA,GK,27,1995,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2022,shooting
GUI,"FW,MF",24,1998,7.2,4,22,10,45.5,3.04,1.38,0.18,0.4,10.4,0,0,0,3.2,3.2,0.15,0.8,0.8,FRA-Ligue 1,2022,shooting
FRA,"MF,FW",32,1990,28.1,7,42,23,54.8,1.5,0.82,0.17,0.3,14.1,8,0,0,8.3,8.3,0.2,-1.3,-1.3,FRA-Ligue 1,2022,shooting
FRA,DF,19,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2022,shooting
POR,DF,22,2000,22.4,2,15,4,26.7,0.67,0.18,0.13,0.5,12.7,0,0,0,1.3,1.3,0.08,0.7,0.7,FRA-Ligue 1,2022,shooting
USA,"DF,FW",22,2000,19.4,0,30,11,36.7,1.54,0.57,0.0,0.0,21.6,0,0,0,2.5,2.5,0.08,-2.5,-2.5,FRA-Ligue 1,2022,shooting
TUR,MF,25,1997,2.2,1,5,2,40.0,2.25,0.9,0.2,0.5,19.0,0,0,0,0.2,0.2,0.03,0.8,0.8,FRA-Ligue 1,2022,shooting
FRA,MF,20,2002,2.8,0,8,3,37.5,2.88,1.08,0.0,0.0,17.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5,FRA-Ligue 1,2022,shooting
AUT,"MF,FW",25,1996,0.3,0,3,0,0.0,10.8,0.0,0.0,,28.5,2,0,0,0.2,0.2,0.06,-0.2,-0.2,FRA-Ligue 1,2022,shooting
FRA,FW,23,1998,3.0,1,14,5,35.7,4.74,1.69,0.07,0.2,18.2,2,0,0,1.8,1.8,0.13,-0.8,-0.8,FRA-Ligue 1,2022,shooting
FRA,"MF,DF",17,2004,1.1,0,4,0,0.0,3.75,0.0,0.0,,18.6,0,0,0,0.5,0.5,0.14,-0.5,-0.5,FRA-Ligue 1,2022,shooting
SEN,FW,22,2000,8.3,3,21,7,33.3,2.53,0.84,0.1,0.29,16.0,0,1,1,4.9,4.1,0.23,-1.9,-2.1,FRA-Ligue 1,2022,shooting
CIV,DF,20,2001,16.7,1,3,1,33.3,0.18,0.06,0.33,1.0,8.5,0,0,0,0.7,0.7,0.25,0.3,0.3,FRA-Ligue 1,2022,shooting
NGA,MF,26,1996,13.1,0,4,0,0.0,0.3,0.0,0.0,,26.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,FRA-Ligue 1,2022,shooting
FRA,"DF,MF",20,2002,2.5,0,1,0,0.0,0.4,0.0,0.0,,10.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,FRA-Ligue 1,2022,shooting
BFA,"FW,MF",20,2002,17.2,6,52,17,32.7,3.02,0.99,0.12,0.35,16.6,4,0,0,5.2,5.2,0.1,0.8,0.8,FRA-Ligue 1,2022,shooting
CMR,DF,21,2000,8.7,1,9,3,33.3,1.04,0.35,0.11,0.33,16.9,0,0,0,0.7,0.7,0.08,0.3,0.3,FRA-Ligue 1,2022,shooting
FRA,"FW,MF",16,2006,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2022,shooting
FRA,MF,22,2000,33.6,5,45,18,40.0,1.34,0.54,0.11,0.28,23.4,8,0,0,3.5,3.5,0.08,1.5,1.5,FRA-Ligue 1,2022,shooting
COD,DF,24,1997,27.1,0,10,2,20.0,0.37,0.07,0.0,0.0,20.9,0,0,0,0.6,0.6,0.07,-0.6,-0.6,FRA-Ligue 1,2022,shooting
MLI,FW,23,1999,17.5,7,28,13,46.4,1.6,0.74,0.18,0.38,16.1,0,2,3,5.6,3.2,0.12,1.4,1.8,FRA-Ligue 1,2022,shooting
BRA,DF,25,1996,5.1,0,4,1,25.0,0.79,0.2,0.0,0.0,19.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,FRA-Ligue 1,2022,shooting
FRA,MF,24,1998,11.8,0,5,2,40.0,0.42,0.17,0.0,0.0,26.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,FRA-Ligue 1,2022,shooting
FRA,DF,28,1993,18.4,0,6,2,33.3,0.33,0.11,0.0,0.0,14.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3,FRA-Ligue 1,2022,shooting
FRA,MF,21,2000,18.4,1,14,4,28.6,0.76,0.22,0.07,0.25,18.5,0,0,0,1.8,1.8,0.13,-0.8,-0.8,FRA-Ligue 1,2022,shooting
FRA,MF,29,1993,26.0,0,13,2,15.4,0.5,0.08,0.0,0.0,24.0,0,0,0,0.5,0.5,0.04,-0.5,-0.5,FRA-Ligue 1,2022,shooting
TUN,DF,24,1998,38.0,1,9,6,66.7,0.24,0.16,0.11,0.17,11.8,0,0,0,0.7,0.7,0.08,0.3,0.3,FRA-Ligue 1,2022,shooting
FRA,MF,25,1997,2.0,1,6,3,50.0,2.93,1.47,0.17,0.33,18.5,0,0,0,0.4,0.4,0.07,0.6,0.6,FRA-Ligue 1,2022,shooting
FRA,"MF,FW",24,1998,13.8,5,25,14,56.0,1.81,1.01,0.2,0.36,17.0,0,0,0,2.7,2.7,0.11,2.3,2.3,FRA-Ligue 1,2022,shooting
MLI,"FW,MF",20,2002,1.5,0,7,1,14.3,4.63,0.66,0.0,0.0,13.5,0,0,0,0.7,0.7,0.11,-0.7,-0.7,FRA-Ligue 1,2022,shooting
FRA,"FW,MF",23,1998,11.8,2,20,8,40.0,1.69,0.68,0.1,0.25,16.2,0,0,0,2.2,2.2,0.11,-0.2,-0.2,FRA-Ligue 1,2022,shooting
NGA,FW,23,1999,15.4,12,33,18,54.5,2.14,1.17,0.33,0.61,13.6,0,1,2,7.3,5.7,0.17,4.7,5.3,FRA-Ligue 1,2022,shooting
