league,season,team,player,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,stat_type
FRA-Ligue 1,2024,Nantes,Saidou Sow,GUI,DF,22-281,2002,8.9,1,5,2,40.0,0.56,0.23,0.2,0.5,9.1,0,0,0,0.6,0.6,0.13,0.4,0.4,shooting
FRA-Ligue 1,2024,Nantes,Sorba Thomas,WAL,"FW,MF",25-232,1999,12.5,1,9,1,11.1,0.72,0.08,0.11,1.0,17.0,0,0,0,1.5,1.5,0.17,-0.5,-0.5,shooting
FRA-Ligue 1,2024,Nantes,Sékou Doucoure,FRA,DF,19-350,2005,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Nantes,Tino Kadewere,ZIM,"MF,FW",29-096,1996,5.3,1,7,5,71.4,1.33,0.95,0.14,0.2,16.0,0,0,0,1.6,1.6,0.22,-0.6,-0.6,shooting
FRA-Ligue 1,2024,Nice,Ali Abdi,TUN,"DF,MF",31-112,1993,12.2,3,22,8,36.4,1.8,0.66,0.14,0.38,20.1,1,0,0,1.9,1.9,0.09,1.1,1.1,shooting
FRA-Ligue 1,2024,Nice,Amidou Doumbouya,FRA,DF,17-249,2007,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Nice,Antoine Mendy,SEN,DF,20-319,2004,6.1,0,4,1,25.0,0.66,0.16,0.0,0.0,9.8,0,0,0,0.4,0.4,0.11,-0.4,-0.4,shooting
FRA-Ligue 1,2024,Nice,Badredine Bouanani,ALG,"MF,FW",20-124,2004,7.9,2,24,10,41.7,3.05,1.27,0.08,0.2,20.1,1,0,0,1.4,1.4,0.06,0.6,0.6,shooting
FRA-Ligue 1,2024,Nice,Baptiste Santamaria,FRA,MF,30-033,1995,8.3,0,14,3,21.4,1.69,0.36,0.0,0.0,20.9,0,0,0,0.8,0.8,0.06,-0.8,-0.8,shooting
FRA-Ligue 1,2024,Nice,Bernard Nguene,CMR,FW,18-250,2006,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Nice,Bilal Brahimi,ALG,MF,25-028,2000,0.8,0,1,1,100.0,1.18,1.18,0.0,0.0,23.0,1,0,0,0.0,0.0,0.04,0.0,0.0,shooting
FRA-Ligue 1,2024,Nice,Dante,BRA,DF,41-175,1983,19.2,0,8,2,25.0,0.42,0.1,0.0,0.0,12.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4,shooting
FRA-Ligue 1,2024,Nice,Evann Guessand,CIV,"FW,MF",23-284,2001,26.0,11,57,25,43.9,2.19,0.96,0.19,0.44,12.3,0,0,0,8.0,8.0,0.14,3.0,3.0,shooting
FRA-Ligue 1,2024,Nice,Gaëtan Laborde,FRA,FW,30-343,1994,15.1,9,56,18,32.1,3.7,1.19,0.09,0.28,14.8,0,4,4,9.6,6.5,0.12,-0.6,-1.5,shooting
FRA-Ligue 1,2024,Nice,Hicham Boudaoui,ALG,MF,25-200,1999,21.3,2,32,15,46.9,1.5,0.7,0.06,0.13,18.6,0,0,0,2.5,2.5,0.08,-0.5,-0.5,shooting
FRA-Ligue 1,2024,Nice,Issiaga Camara,GUI,MF,20-068,2005,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Nice,Jeremie Boga,CIV,"MF,FW",28-098,1997,9.6,1,23,12,52.2,2.4,1.25,0.04,0.08,16.9,2,0,0,1.7,1.7,0.08,-0.7,-0.7,shooting
FRA-Ligue 1,2024,Nice,Jonathan Clauss,FRA,"DF,MF",32-198,1992,19.7,3,22,8,36.4,1.12,0.41,0.14,0.38,18.0,5,0,0,2.1,2.1,0.09,0.9,0.9,shooting
FRA-Ligue 1,2024,Nice,Jordan Lotomba,SUI,"MF,DF",26-194,1998,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Nice,Marcin Bułka,POL,GK,25-189,1999,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Nice,Melvin Bard,FRA,"DF,MF",24-156,2000,15.5,1,16,5,31.3,1.03,0.32,0.06,0.2,16.2,0,0,0,1.7,1.7,0.1,-0.7,-0.7,shooting
FRA-Ligue 1,2024,Nice,Mohamed Abdelmoneim,EGY,DF,26-069,1999,7.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Nice,Mohamed Ali Cho,FRA,"FW,MF",21-082,2004,17.5,3,34,15,44.1,1.94,0.86,0.09,0.2,17.8,0,0,0,3.7,3.7,0.11,-0.7,-0.7,shooting
FRA-Ligue 1,2024,Nice,Morgan Sanson,FRA,MF,30-236,1994,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Nice,Moïse Bombito,CAN,DF,25-012,2000,20.7,0,7,1,14.3,0.34,0.05,0.0,0.0,17.7,0,0,0,0.7,0.7,0.1,-0.7,-0.7,shooting
FRA-Ligue 1,2024,Nice,Pablo Rosario,NED,"MF,DF",28-094,1997,16.0,2,12,5,41.7,0.75,0.31,0.08,0.2,15.1,0,1,1,3.1,2.3,0.19,-1.1,-1.3,shooting
FRA-Ligue 1,2024,Nice,Rareş Ilie,ROU,MF,21-357,2003,0.1,0,1,0,0.0,6.92,0.0,0.0,,16.3,0,0,0,0.0,0.0,0.04,0.0,0.0,shooting
FRA-Ligue 1,2024,Nice,Sofiane Diop,FRA,"MF,FW",24-306,2000,10.6,6,21,11,52.4,1.99,1.04,0.29,0.55,16.7,3,0,0,5.9,5.9,0.28,0.1,0.1,shooting
FRA-Ligue 1,2024,Nice,Tanguy Ndombele,FRA,MF,28-104,1996,12.6,1,11,2,18.2,0.88,0.16,0.09,0.5,13.8,0,0,0,2.4,2.4,0.21,-1.4,-1.4,shooting
FRA-Ligue 1,2024,Nice,Terem Moffi,NGA,FW,25-321,1999,0.3,0,2,1,50.0,6.43,3.21,0.0,0.0,7.2,0,0,0,0.4,0.4,0.18,-0.4,-0.4,shooting
FRA-Ligue 1,2024,Nice,Tom Louchet,FRA,"DF,MF",21-342,2003,8.0,1,12,4,33.3,1.5,0.5,0.08,0.25,20.0,1,0,0,0.8,0.8,0.07,0.2,0.2,shooting
FRA-Ligue 1,2024,Nice,Victor Orakpo,NGA,FW,18-301,2006,0.4,0,2,0,0.0,5.0,0.0,0.0,,10.4,0,0,0,0.3,0.3,0.16,-0.3,-0.3,shooting
FRA-Ligue 1,2024,Nice,Yael Nandjou,FRA,DF,19-279,2005,1.7,0,1,0,0.0,0.58,0.0,0.0,,7.5,0,0,0,0.2,0.2,0.22,-0.2,-0.2,shooting
FRA-Ligue 1,2024,Nice,Youssouf Ndayishimiye,BDI,DF,26-166,1998,18.5,1,7,1,14.3,0.38,0.05,0.14,1.0,15.3,0,0,0,0.5,0.5,0.06,0.5,0.5,shooting
FRA-Ligue 1,2024,Nice,Youssoufa Moukoko,GER,"FW,MF",20-142,2004,2.3,2,6,2,33.3,2.65,0.88,0.33,1.0,11.6,0,0,0,2.2,2.2,0.37,-0.2,-0.2,shooting
FRA-Ligue 1,2024,Paris S-G,Achraf Hakimi,MAR,DF,26-158,1998,20.3,4,29,12,41.4,1.43,0.59,0.14,0.33,18.9,5,0,0,2.8,2.8,0.1,1.2,1.2,shooting
FRA-Ligue 1,2024,Paris S-G,Bradley Barcola,FRA,FW,22-221,2002,20.4,13,66,32,48.5,3.24,1.57,0.2,0.41,13.2,0,0,0,12.2,12.2,0.19,0.8,0.8,shooting
FRA-Ligue 1,2024,Paris S-G,Désiré Doué,FRA,"FW,MF",19-312,2005,15.9,5,48,17,35.4,3.02,1.07,0.1,0.29,18.3,0,0,0,3.7,3.7,0.08,1.3,1.3,shooting
FRA-Ligue 1,2024,Paris S-G,Fabián Ruiz Peña,ESP,MF,29-008,1996,18.5,3,37,9,24.3,2.0,0.49,0.08,0.33,18.9,0,0,0,3.8,3.8,0.1,-0.8,-0.8,shooting
FRA-Ligue 1,2024,Paris S-G,Gianluigi Donnarumma,ITA,GK,26-045,1999,20.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Paris S-G,Gonçalo Ramos,POR,FW,23-295,2001,8.1,6,36,20,55.6,4.45,2.47,0.14,0.25,10.1,0,1,1,8.9,8.1,0.22,-2.9,-3.1,shooting
FRA-Ligue 1,2024,Paris S-G,Ibrahim Mbaye,FRA,"FW,MF",17-077,2008,1.1,1,3,3,100.0,2.7,2.7,0.33,0.33,10.7,0,0,0,0.9,0.9,0.31,0.1,0.1,shooting
FRA-Ligue 1,2024,Paris S-G,João Neves,POR,"MF,DF",20-196,2004,17.3,3,25,9,36.0,1.44,0.52,0.12,0.33,13.6,0,0,0,2.7,2.7,0.11,0.3,0.3,shooting
FRA-Ligue 1,2024,Paris S-G,Khvicha Kvaratskhelia,GEO,FW,24-058,2001,7.2,2,24,9,37.5,3.33,1.25,0.08,0.22,19.0,1,0,0,2.3,2.3,0.1,-0.3,-0.3,shooting
FRA-Ligue 1,2024,Paris S-G,Lee Kang-in,KOR,"FW,MF",24-051,2001,15.5,6,37,14,37.8,2.39,0.9,0.16,0.43,18.8,1,0,0,3.1,3.1,0.08,2.9,2.9,shooting
FRA-Ligue 1,2024,Paris S-G,Lucas Beraldo,BRA,DF,21-138,2003,17.9,1,10,4,40.0,0.56,0.22,0.1,0.25,15.2,0,0,0,0.7,0.7,0.07,0.3,0.3,shooting
FRA-Ligue 1,2024,Paris S-G,Lucas Hernández,FRA,DF,29-056,1996,7.2,0,2,0,0.0,0.28,0.0,0.0,,22.9,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
FRA-Ligue 1,2024,Paris S-G,Marco Asensio,ESP,"FW,MF",29-080,1996,6.9,2,26,14,53.8,3.79,2.04,0.08,0.14,14.5,2,0,0,5.6,5.6,0.22,-3.6,-3.6,shooting
FRA-Ligue 1,2024,Paris S-G,Marquinhos,BRA,DF,30-332,1994,16.6,1,6,2,33.3,0.36,0.12,0.17,0.5,10.6,0,0,0,0.8,0.8,0.13,0.2,0.2,shooting
FRA-Ligue 1,2024,Paris S-G,Matvei Safonov,RUS,GK,26-045,1999,7.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Paris S-G,Milan Škriniar,SVK,DF,30-059,1995,4.2,0,3,0,0.0,0.71,0.0,0.0,,10.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting
FRA-Ligue 1,2024,Paris S-G,Nuno Mendes,POR,DF,22-296,2002,15.6,1,17,9,52.9,1.09,0.58,0.06,0.11,19.1,0,0,0,2.0,2.0,0.12,-1.0,-1.0,shooting
FRA-Ligue 1,2024,Paris S-G,Ousmane Dembélé,FRA,FW,27-331,1997,17.0,21,82,43,52.4,4.83,2.53,0.24,0.47,15.9,0,1,1,14.9,14.2,0.17,6.1,5.8,shooting
FRA-Ligue 1,2024,Paris S-G,Presnel Kimpembe,FRA,DF,29-241,1995,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Paris S-G,Randal Kolo Muani,FRA,FW,26-127,1998,4.0,2,15,6,40.0,3.77,1.51,0.07,0.17,11.8,0,1,1,4.7,3.9,0.26,-2.7,-2.9,shooting
FRA-Ligue 1,2024,Paris S-G,Senny Mayulu,FRA,MF,18-329,2006,5.3,1,16,5,31.3,3.04,0.95,0.06,0.2,15.8,0,0,0,2.1,2.1,0.13,-1.1,-1.1,shooting
FRA-Ligue 1,2024,Paris S-G,Vitinha,POR,MF,25-057,2000,19.4,4,19,7,36.8,0.98,0.36,0.11,0.29,25.5,1,2,2,2.9,1.3,0.07,1.1,0.7,shooting
FRA-Ligue 1,2024,Paris S-G,Warren Zaïre-Emery,FRA,"MF,DF",19-034,2006,18.4,1,14,7,50.0,0.76,0.38,0.07,0.14,20.0,0,0,0,1.4,1.4,0.1,-0.4,-0.4,shooting
FRA-Ligue 1,2024,Paris S-G,Willian Pacho,ECU,DF,23-177,2001,21.4,0,3,1,33.3,0.14,0.05,0.0,0.0,8.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2,shooting
FRA-Ligue 1,2024,Paris S-G,Yoram Zague,FRA,DF,18-331,2006,1.8,0,1,1,100.0,0.56,0.56,0.0,0.0,10.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
FRA-Ligue 1,2024,Reims,Abdoul Koné,FRA,DF,19-354,2005,1.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Reims,Amadou Koné,MLI,MF,19-332,2005,9.7,0,11,2,18.2,1.13,0.21,0.0,0.0,25.4,0,0,0,0.5,0.5,0.04,-0.5,-0.5,shooting
FRA-Ligue 1,2024,Reims,Amine Salama,FRA,FW,24-267,2000,4.1,0,9,3,33.3,2.17,0.72,0.0,0.0,16.3,1,0,0,0.7,0.7,0.08,-0.7,-0.7,shooting
FRA-Ligue 1,2024,Reims,Ange Martial Tia,MLI,MF,18-142,2006,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Reims,Aurélio Buta,POR,DF,28-060,1997,17.6,0,7,1,14.3,0.4,0.06,0.0,0.0,22.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,shooting
FRA-Ligue 1,2024,Reims,Cédric Kipré,CIV,DF,28-123,1996,19.8,0,7,1,14.3,0.35,0.05,0.0,0.0,13.2,0,0,0,0.6,0.6,0.09,-0.6,-0.6,shooting
FRA-Ligue 1,2024,Reims,Eloge Zabi,CIV,"DF,MF",18-199,2006,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Reims,Emmanuel Agbadou,CIV,DF,27-298,1997,14.0,0,15,3,20.0,1.07,0.21,0.0,0.0,28.8,1,0,0,0.5,0.5,0.04,-0.5,-0.5,shooting
FRA-Ligue 1,2024,Reims,Gabriel Moscardo,BRA,MF,19-195,2005,0.4,0,1,0,0.0,2.81,0.0,0.0,,26.8,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
FRA-Ligue 1,2024,Reims,Hafiz Ibrahim,NGA,FW,19-112,2005,2.5,0,3,0,0.0,1.21,0.0,0.0,,12.3,0,0,0,0.3,0.3,0.09,-0.3,-0.3,shooting
FRA-Ligue 1,2024,Reims,Hiroki Sekine,JPN,DF,22-243,2002,5.5,0,3,0,0.0,0.55,0.0,0.0,,15.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,shooting
FRA-Ligue 1,2024,Reims,Ike Orazi,IRL,MF,17-304,2007,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Reims,John Joe,IRL,MF,21-169,2003,5.1,0,2,1,50.0,0.39,0.2,0.0,0.0,20.2,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
FRA-Ligue 1,2024,Reims,Jordan Pefok,USA,FW,28-350,1996,0.1,0,1,0,0.0,10.0,0.0,0.0,,10.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
FRA-Ligue 1,2024,Reims,Joseph Okumu,KEN,DF,27-320,1997,15.9,1,12,2,16.7,0.76,0.13,0.08,0.5,16.5,0,0,0,1.0,1.0,0.08,0.0,0.0,shooting
FRA-Ligue 1,2024,Reims,Junya Ito,JPN,FW,32-033,1993,26.4,4,27,11,40.7,1.02,0.42,0.15,0.36,12.6,0,0,0,4.5,4.5,0.17,-0.5,-0.5,shooting
FRA-Ligue 1,2024,Reims,Keito Nakamura,JPN,FW,24-257,2000,24.6,9,68,26,38.2,2.77,1.06,0.13,0.35,16.9,1,0,0,7.2,7.2,0.11,1.8,1.8,shooting
FRA-Ligue 1,2024,Reims,Malcolm Jeng,SWE,DF,20-033,2005,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Reims,Mamadou Diakhon,FRA,"FW,MF",19-201,2005,8.0,2,15,7,46.7,1.87,0.87,0.13,0.29,19.1,2,0,0,0.9,0.9,0.06,1.1,1.1,shooting
FRA-Ligue 1,2024,Reims,Marshall Munetsi,ZIM,MF,28-293,1996,18.8,4,32,10,31.3,1.7,0.53,0.13,0.4,13.2,0,0,0,4.0,4.0,0.12,0.0,0.0,shooting
FRA-Ligue 1,2024,Reims,Martin Adeline,FRA,MF,21-130,2003,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Reims,Mohamed Bamba,CIV,MF,20-185,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Reims,Mohammed Daramy,DEN,FW,23-094,2002,0.2,0,1,0,0.0,5.63,0.0,0.0,,16.7,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
FRA-Ligue 1,2024,Reims,Mory Gbane,CIV,"DF,MF",24-107,2000,7.5,0,3,1,33.3,0.4,0.13,0.0,0.0,28.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
FRA-Ligue 1,2024,Reims,Nhoa Sangui,FRA,"DF,MF",19-043,2006,10.5,0,3,0,0.0,0.28,0.0,0.0,,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
FRA-Ligue 1,2024,Reims,Niama Sissoko,MLI,"FW,MF",19-116,2005,0.5,0,3,0,0.0,5.74,0.0,0.0,,12.1,0,0,0,0.3,0.3,0.09,-0.3,-0.3,shooting
FRA-Ligue 1,2024,Reims,Oumar Diakité,CIV,FW,21-112,2003,17.8,4,26,9,34.6,1.46,0.51,0.15,0.44,12.1,0,0,1,5.5,4.7,0.18,-1.5,-0.7,shooting
FRA-Ligue 1,2024,Reims,Reda Khadra,GER,"MF,FW",23-281,2001,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Reims,Sergio Akieme,ESP,DF,27-116,1997,22.5,1,23,6,26.1,1.02,0.27,0.04,0.17,20.4,0,0,0,1.3,1.3,0.06,-0.3,-0.3,shooting
FRA-Ligue 1,2024,Reims,Teddy Teuma,MLT,MF,31-193,1993,8.3,1,13,2,15.4,1.56,0.24,0.0,0.0,23.9,2,1,1,1.4,0.6,0.05,-0.4,-0.6,shooting
FRA-Ligue 1,2024,Reims,Thibault De Smet,BEL,DF,26-310,1998,2.1,0,1,0,0.0,0.47,0.0,0.0,,12.3,0,0,0,0.1,0.1,0.14,-0.1,-0.1,shooting
FRA-Ligue 1,2024,Reims,Valentin Atangana Edoa,FRA,MF,19-229,2005,25.7,1,27,6,22.2,1.05,0.23,0.04,0.17,19.4,0,0,0,1.7,1.7,0.07,-0.7,-0.7,shooting
FRA-Ligue 1,2024,Reims,Yaya Kader Fofana,MLI,"MF,FW",20-303,2004,7.0,1,13,4,30.8,1.85,0.57,0.08,0.25,20.1,0,0,0,0.6,0.6,0.05,0.4,0.4,shooting
FRA-Ligue 1,2024,Reims,Yehvann Diouf,FRA,GK,25-146,1999,28.0,0,1,1,100.0,0.04,0.04,0.0,0.0,11.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
FRA-Ligue 1,2024,Rennes,Adrien Truffert,FRA,"DF,MF",23-142,2001,24.6,1,20,8,40.0,0.81,0.33,0.05,0.13,20.0,0,0,0,2.1,2.0,0.1,-1.1,-1.0,shooting
FRA-Ligue 1,2024,Rennes,Albert Grønbaek,DEN,"MF,FW",23-323,2001,9.0,2,22,9,40.9,2.44,1.0,0.09,0.22,18.6,2,0,0,1.5,1.5,0.07,0.5,0.5,shooting
FRA-Ligue 1,2024,Rennes,Alidu Seidu,GHA,DF,24-311,2000,8.9,0,3,0,0.0,0.34,0.0,0.0,,19.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
FRA-Ligue 1,2024,Rennes,Amine Gouiri,ALG,"MF,FW",25-054,2000,11.5,3,31,16,51.6,2.69,1.39,0.1,0.19,16.4,0,0,0,3.5,3.5,0.11,-0.5,-0.5,shooting
FRA-Ligue 1,2024,Rennes,Anthony Rouault,FRA,DF,23-317,2001,4.8,0,4,2,50.0,0.83,0.42,0.0,0.0,11.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting
FRA-Ligue 1,2024,Rennes,Arnaud Kalimuendo,FRA,"FW,MF",23-081,2002,23.9,13,56,21,37.5,2.34,0.88,0.14,0.38,16.7,1,5,7,11.9,6.7,0.12,1.1,1.3,shooting
FRA-Ligue 1,2024,Rennes,Ayanda Sishuba,BEL,FW,20-068,2005,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Rennes,Azor Matusiwa,NED,MF,26-348,1998,18.2,0,5,0,0.0,0.28,0.0,0.0,,24.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting
FRA-Ligue 1,2024,Rennes,Baptiste Santamaria,FRA,MF,30-033,1995,5.4,0,4,1,25.0,0.75,0.19,0.0,0.0,19.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
FRA-Ligue 1,2024,Rennes,Benjamin Bourigeaud,FRA,MF,31-087,1994,0.9,1,2,1,50.0,2.25,1.13,0.5,1.0,16.1,1,0,0,0.2,0.2,0.08,0.8,0.8,shooting
FRA-Ligue 1,2024,Rennes,Brice Samba,FRA,GK,30-351,1994,11.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Rennes,Carlos Gómez,COL,"MF,FW",22-211,2002,3.5,1,5,3,60.0,1.41,0.85,0.2,0.33,21.8,0,0,0,0.2,0.2,0.03,0.8,0.8,shooting
FRA-Ligue 1,2024,Rennes,Christopher Wooh,CMR,DF,23-205,2001,15.5,0,10,4,40.0,0.64,0.26,0.0,0.0,9.2,0,0,0,1.3,1.3,0.13,-1.3,-1.3,shooting
FRA-Ligue 1,2024,Rennes,Djaoui Cissé,FRA,MF,21-070,2004,7.3,1,12,6,50.0,1.64,0.82,0.08,0.17,28.5,0,0,0,0.3,0.3,0.03,0.7,0.7,shooting
FRA-Ligue 1,2024,Rennes,Gauthier Gallon,FRA,GK,31-353,1993,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2024,Rennes,Glen Kamara,FIN,MF,29-165,1995,7.4,0,1,0,0.0,0.14,0.0,0.0,,16.2,0,0,0,0.2,0.2,0.17,-0.2,-0.2,shooting
